name,deliver_time,discount,deliver_way,category,sub_category,maker,profit,sell_count
"Novimex 摇椅, 红色",5.0,0.13,3.4,3,6,16,0.15100000000000002,4.1
"Safco 柜, 白色",3.1666666666666665,0.13333333333333333,2.6666666666666665,3,13,8,-0.09999999999999999,4.5
"诺基亚 信号增强器, 全尺寸",2.6,0.08,3.0,2,11,15,0.094,4.4
"StarTech 喷墨打印机, 白色",2.8,0.08,3.0,2,5,45,0.13799999999999998,4.4
"夏普 个人复印机, 红色",1.8,0.12000000000000002,2.2,2,9,51,0.23199999999999998,5.8
"Green Bar 备忘录便条, 多色",4.333333333333333,0.0,3.3333333333333335,1,7,9,0.12,4.833333333333333
"Stockwell 图钉, 金属",4.571428571428571,0.1142857142857143,3.5714285714285716,1,8,10,0.11142857142857143,3.0
"Harbour Creations 凳子, 红色",3.5,0.1125,3.625,3,6,31,0.05625,2.625
"Rubvermaid 分层置放架, 一包多件",4.666666666666667,0.16666666666666666,3.5,3,14,69,-0.2125,3.8333333333333335
"Green Bar 计划信息表, 回收",4.142857142857143,0.0,3.5714285714285716,1,7,9,0.43000000000000005,4.142857142857143
"GlobeWeis 商业信封, 银色",4.2,0.0,3.0,1,2,2,0.22000000000000003,3.4
"思科 办公室电话机, 蓝色",3.4285714285714284,0.1142857142857143,3.2857142857142856,2,11,40,-0.048571428571428564,3.857142857142857
"Rubvermaid 闹钟, 一包多件",4.25,0.0,3.5,3,14,69,0.09,4.75
"Office Star 凳子, 可调",3.75,0.13333333333333333,3.25,3,6,24,0.12083333333333335,4.083333333333333
"OIC 订书钉, 整包",4.75,0.2,3.75,1,8,25,0.025000000000000015,2.25
"Jiffy 外皮和封条, 红色",4.714285714285714,0.0,3.7142857142857144,1,2,13,0.25,2.5714285714285716
"Fellowes 盘, 工业",4.583333333333333,0.0,3.5833333333333335,1,15,30,0.4400000000000001,3.6666666666666665
"Green Bar 备忘录便条, 每包 12 个",3.7777777777777777,0.0,3.111111111111111,1,7,9,0.04,4.555555555555555
"Acco 装订机, 回收",3.8,0.08,3.2,1,3,56,0.376,4.8
"Hon 会议桌, 白色",0.0,0.25,1.0,3,17,50,0.0,4.0
"GlobeWeis 外皮和封条, 每套 50 个",4.25,0.0,3.375,1,2,2,0.06,3.125
"Advantus 按钉, 混合尺寸",3.5,0.1,2.875,1,8,33,0.35750000000000004,3.75
"Novimex 沙滩椅, 黑色",4.75,0.15,3.25,3,6,16,0.0725,2.5
"惠普 无线传真机, 每套两件",4.0,0.0,3.5,2,9,12,0.35,4.75
"Fellowes 盘, 单宽度",4.8,0.0,4.0,1,15,30,0.07,3.0
"Eldon 分层置放架, 优质",2.857142857142857,0.05714285714285715,2.7142857142857144,3,14,52,0.10142857142857142,2.2857142857142856
"Tenex 相框, 耐用",4.4,0.16,3.8,3,14,28,-0.11599999999999999,3.4
"Cardinal 孔加固材料, 实惠",3.5714285714285716,0.1142857142857143,2.857142857142857,1,3,3,-0.03571428571428571,4.285714285714286
"Deflect-O 闹钟, 黑色",4.6,0.08,3.8,3,14,61,0.18400000000000002,3.8
"Fellowes 锁柜, 单宽度",3.9,0.0,3.2,1,15,30,0.39,3.1
"施乐 笔记本, 每包 12 个",3.8,0.0,3.0,1,7,67,0.16,3.4
"Office Star 折叠椅, 红色",3.7142857142857144,0.14285714285714285,3.2857142857142856,3,6,24,0.010000000000000009,2.857142857142857
"施乐 笔记本, 回收",5.5,0.0,3.75,1,7,67,0.38,5.75
"Eldon 框架, 一包多件",4.571428571428571,0.1142857142857143,3.4285714285714284,3,14,52,0.22714285714285712,3.2857142857142856
"摩托罗拉 充电器, 蓝色",4.75,0.0,3.5,2,11,66,0.11,4.25
"Bush 柜, 金属",3.8333333333333335,0.20000000000000004,3.1666666666666665,3,13,59,0.0,2.6666666666666665
"Harbour Creations 沙滩椅, 红色",4.1,0.13,3.4,3,6,31,0.21700000000000003,3.7
"Green Bar 令, 多色",1.6666666666666667,0.0,2.0,1,7,9,0.5,2.3333333333333335
"Fiskars 剪刀, 钢",2.625,0.05,2.625,1,1,1,0.04625,3.75
"Eldon 门挡, 耐用",3.25,0.1,3.25,3,14,52,0.20750000000000002,4.5
"Safco 搁架, 金属",3.5,0.1,3.5,3,13,8,0.2175,4.0
"Sauder 书架, 黑色",4.909090909090909,0.21818181818181817,3.4545454545454546,3,13,23,0.24818181818181823,4.363636363636363
"Stanley 铅笔刀, 蓝色",4.0,0.45,3.5,1,16,47,-1.1125,5.0
"宜家 古典书架, 传统",2.375,0.1,2.875,3,13,49,0.1375,3.5
"摩托罗拉 办公室电话机, 蓝色",4.5,0.13333333333333333,3.5,2,11,66,-0.22333333333333336,6.666666666666667
"Memorex 鼠标, 耐用",3.5714285714285716,0.05714285714285715,3.142857142857143,2,10,17,0.15714285714285717,3.5714285714285716
"Avery 圆形标签, 耐用",4.2,0.0,3.6,1,12,19,0.49000000000000005,4.8
"Eaton 计划信息表, 多色",4.285714285714286,0.0,3.4285714285714284,1,7,55,0.25,3.5714285714285716
"Hon 文件夹标签, 耐用",4.0,0.0,3.3333333333333335,1,12,50,0.31,2.3333333333333335
"Smead 圆形标签, 可调",2.6666666666666665,0.0,3.0,1,12,35,0.22,4.0
"Breville 搅拌机, 红色",4.555555555555555,0.13333333333333336,3.5555555555555554,1,4,37,-0.1,4.222222222222222
"Deflect-O 相框, 一包多件",5.0,0.0,4.0,3,14,61,0.08,4.0
"Eaton 令, 多色",3.75,0.0,3.0,1,7,55,0.32,4.5
"施乐 计划信息表, 每包 12 个",3.8,0.0,3.0,1,7,67,0.05,3.0
"佳能 墨水, 红色",4.833333333333333,0.0,3.6666666666666665,2,9,43,0.39000000000000007,4.0
"Sanford 画布, 金属",4.285714285714286,0.05714285714285715,3.5714285714285716,1,16,38,0.1757142857142857,2.7142857142857144
"Avery 装订机, 耐用",3.5,0.16,3.1,1,3,19,0.164,2.9
"Avery 合法证物标签, 耐用",3.7142857142857144,0.0,3.0,1,12,19,0.29,4.428571428571429
"柯尼卡 打印机, 白色",4.8,0.0,3.6,2,5,6,0.19,3.8
"Green Bar 信纸, 优质",4.0,0.0,3.4,1,7,9,0.35,3.8
"Binney & Smith 铅笔刀, 混合尺寸",5.0,0.20000000000000004,3.6666666666666665,1,16,70,0.0,4.333333333333333
"Sanford 速写本, 金属",4.0,0.36,3.4,1,16,38,-1.386,3.6
"Smead 可去除的标签, 红色",3.0,0.0,3.0,1,12,35,0.24,2.0
"思科 耳机, 全尺寸",4.166666666666667,0.13333333333333333,3.3333333333333335,2,11,40,0.21666666666666667,4.166666666666667
"Breville 咖啡研磨机, 黑色",4.1,0.2,3.5,1,4,37,0.025000000000000012,4.3
"三星 充电器, 混合尺寸",4.0,0.17142857142857146,3.4285714285714284,2,11,20,0.2914285714285714,2.142857142857143
"Eaton 笔记本, 优质",4.333333333333333,0.0,3.3333333333333335,1,7,55,0.31,1.6666666666666667
"松下 喷墨打印机, 白色",3.5,0.0,3.5,2,5,44,0.33,3.75
"Novimex 合法证物标签, 耐用",3.0,0.0,2.75,1,12,16,0.2,3.75
"Eaton 羊皮纸, 优质",4.142857142857143,0.0,3.142857142857143,1,7,55,0.48,2.142857142857143
"三星 智能手机, 整包",4.0,0.16,3.4,2,11,20,-0.192,3.2
"Advantus 回形针, 每包 12 个",3.5,0.30000000000000004,3.5,1,8,33,-0.08,4.5
"爱普生 计算器, 多色",3.5,0.0,3.5,2,5,11,0.18,3.75
"Dania 墙角架, 金属",5.2,0.16,4.0,3,13,32,-0.21600000000000003,5.6
"Jiffy 商业信封, 每套 50 个",2.0,0.0,2.5,1,2,13,0.42,2.5
"KitchenAid 冰箱, 红色",4.666666666666667,0.13333333333333333,3.6666666666666665,1,4,5,0.06999999999999999,4.5
"三星 音频基座, 整包",2.8333333333333335,0.20000000000000004,2.8333333333333335,2,11,20,-0.295,2.5
"Harbour Creations 摇椅, 可调",4.2,0.34,3.4,3,6,31,-0.372,3.6
"Kleencut 开信刀, 蓝色",4.2,0.24000000000000005,3.6,1,1,4,-0.28600000000000003,3.2
"夏普 复印机, 每套两件",3.3333333333333335,0.06666666666666668,2.888888888888889,2,9,51,-0.0911111111111111,4.777777777777778
"Stiletto 尺子, 蓝色",3.2,0.08,3.0,1,1,53,0.2739999999999999,2.2
"Stiletto 剪刀, 钢",3.4444444444444446,0.13333333333333336,3.2222222222222223,1,1,53,-0.04000000000000001,3.7777777777777777
"佳能 墨水, 每套两件",3.5,0.06666666666666667,3.0,2,9,43,0.2883333333333333,4.5
"Smead 圆形标签, 红色",4.0,0.0,3.5,1,12,35,0.49000000000000005,3.5
"Acme 修剪器, 钢",3.8333333333333335,0.20000000000000004,3.5,1,1,18,-0.039999999999999994,2.3333333333333335
"惠普 墨水, 每套两件",4.333333333333333,0.13333333333333333,3.0,2,9,12,-0.18666666666666665,3.3333333333333335
"Rogers 锁柜, 蓝色",4.0,0.0,3.4,1,15,42,0.37,3.8
"柯尼卡 收据打印机, 多色",3.5,0.0,2.75,2,5,6,0.08,2.25
"Stanley 钢笔, 金属",2.5,0.3,2.8333333333333335,1,16,47,-1.2366666666666666,4.833333333333333
"Enermax 鼠标, 实惠",2.5,0.1,2.75,2,10,58,0.125,4.25
"三星 耳机, 整包",3.6666666666666665,0.13333333333333333,3.1666666666666665,2,11,20,0.37666666666666665,3.3333333333333335
"SAFCO 沙滩椅, 每套两件",3.4,0.18,3.4,3,6,8,0.34199999999999997,4.6
"Lesro 圆桌, 组装",5.0,0.325,3.5,3,17,36,-0.26,2.0
"Memorex 记忆卡, 可编程",2.3333333333333335,0.0,2.6666666666666665,2,10,17,0.38999999999999996,4.333333333333333
"Hon 有色标签, 耐用",4.333333333333333,0.0,3.6666666666666665,1,12,50,0.37000000000000005,4.0
"Deflect-O 相框, 黑色",5.0,0.08,4.0,3,14,61,-0.08800000000000001,3.2
"Wilson Jones 打孔机, 回收",4.571428571428571,0.17142857142857146,3.7142857142857144,1,3,29,0.18999999999999995,4.142857142857143
"Novimex 有色标签, 耐用",4.0,0.0,3.5,1,12,16,0.5,5.0
"柯尼卡 喷墨打印机, 红色",4.333333333333333,0.13333333333333333,4.0,2,5,6,0.32666666666666666,4.666666666666667
"Smead 合法证物标签, 红色",4.6,0.0,3.6,1,12,35,0.2,3.8
"夏普 无线传真机, 彩色",3.6666666666666665,0.10000000000000002,3.0,2,9,51,-0.14166666666666666,5.166666666666667
"Hewlett 复印机, 每套两件",3.6666666666666665,0.06666666666666667,3.5,2,9,21,0.4116666666666666,3.3333333333333335
"Enermax 计划信息表, 优质",4.25,0.0,4.0,1,7,58,0.0,2.5
"BIC 画布, 蓝色",3.0,0.24000000000000005,3.0,1,16,68,-0.8240000000000001,4.4
"Enermax 闪存驱动器, 耐用",5.0,0.1,4.0,2,10,58,0.0675,2.5
"Acme 尺子, 蓝色",3.25,0.1,3.0,1,1,18,0.05500000000000001,4.5
"Hon 摇椅, 可调",5.0,0.1285714285714286,4.0,3,6,50,0.28857142857142853,3.4285714285714284
"Tenex 盒, 蓝色",4.5,0.0,3.6666666666666665,1,15,28,0.39000000000000007,3.0
"贝尔金 记忆卡, 实惠",3.8,0.0,3.4,2,10,57,0.38,4.4
"Cameo 邮寄品, 银色",3.6666666666666665,0.0,3.0,1,2,60,0.11,5.666666666666667
"摩托罗拉 信号增强器, 蓝色",4.0,0.0,3.0,2,11,66,0.11,2.5
"夏普 复印机, 红色",3.857142857142857,0.1142857142857143,3.0,2,9,51,-0.19142857142857145,2.2857142857142856
"Acme 修剪器, 锯齿状",2.5,0.1,2.25,1,1,18,0.23000000000000004,2.5
"Wilson Jones 装订机, 透明",4.2727272727272725,0.14545454545454548,3.5454545454545454,1,3,29,0.3154545454545455,4.363636363636363
"Harbour Creations 沙滩椅, 黑色",5.5,0.125,3.75,3,6,31,-0.0025000000000000022,4.25
"Advantus 回形针, 整包",4.333333333333333,0.20000000000000004,3.6666666666666665,1,8,33,-0.029999999999999985,5.333333333333333
"Cardinal 装订机, 透明",3.6666666666666665,0.20000000000000004,3.0,1,3,3,0.33,4.5
"Novimex 摇椅, 可调",3.8,0.2,3.4,3,6,16,-0.194,2.8
"Safco 书库, 白色",3.857142857142857,0.1142857142857143,3.5714285714285716,3,13,8,0.14285714285714285,4.0
"夏普 个人复印机, 彩色",4.75,0.1,3.75,2,9,51,0.3825,3.25
"Bush 搁架, 白色",3.6,0.08,2.6,3,13,59,0.196,6.4
"Smead 搁板, 单宽度",3.2857142857142856,0.0,2.7142857142857144,1,15,35,0.3,2.2857142857142856
"Hamilton Beach 烤面包机, 黑色",3.8333333333333335,0.13333333333333333,3.0,1,4,41,0.06999999999999999,2.6666666666666665
"Cameo 邮寄品, 每套 50 个",4.6,0.0,3.8,1,2,60,0.48,4.0
"冲电器 卡片打印机, 耐用",4.0,0.0,4.0,2,5,72,0.48,12.0
"Brother 个人复印机, 每套两件",4.333333333333333,0.13333333333333333,3.3333333333333335,2,9,62,-0.12333333333333334,2.6666666666666665
"Ames 商业信封, 回收",3.6666666666666665,0.0,3.1666666666666665,1,2,39,0.06,3.5
"Advantus 分层置放架, 一包多件",4.0,0.13333333333333333,3.0,3,14,33,0.09666666666666668,5.333333333333333
"爱普生 卡片打印机, 红色",3.142857142857143,0.17142857142857146,3.0,2,5,11,0.3442857142857143,6.285714285714286
"Novimex 椅垫, 每套两件",4.666666666666667,0.03333333333333333,4.0,3,6,16,0.39999999999999997,1.6666666666666667
"SanDisk 记忆卡, 回收",3.8,0.0,3.0,2,10,14,0.4699999999999999,2.6
"罗技 键区, 可编程",5.5,0.0,4.0,2,10,27,0.15,2.5
"柯尼卡 卡片打印机, 白色",3.6666666666666665,0.0,3.1666666666666665,2,5,6,0.01,2.6666666666666665
"Eaton 信纸, 多色",3.4,0.0,3.0,1,7,55,0.11000000000000001,4.4
"GlobeWeis 马尼拉纸信封, 回收",4.8,0.0,3.8,1,2,2,0.13,3.6
"施乐 信纸, 回收",4.333333333333333,0.0,4.0,1,7,67,0.08,3.6666666666666665
"柯尼卡 收据打印机, 白色",5.0,0.0,4.0,2,5,6,0.15,2.0
"GlobeWeis 商业信封, 回收",3.75,0.0,3.5,1,2,2,0.3,2.75
"Hon 运输标签, 红色",4.666666666666667,0.0,4.0,1,12,50,0.25,3.0
"Wilson Jones 订书机, 回收",4.125,0.05,3.375,1,3,29,-0.018750000000000003,4.25
"Hamilton Beach 冰箱, 白色",5.0,0.0,4.0,1,4,41,0.22,3.0
"苹果 音频基座, 全尺寸",4.428571428571429,0.17142857142857146,3.5714285714285716,2,11,63,0.20428571428571426,3.857142857142857
"爱普生 计算器, 白色",4.0,0.13333333333333333,4.0,2,5,11,0.21666666666666665,4.333333333333333
"Fellowes 盒, 蓝色",4.5,0.0,4.0,1,15,30,0.21,3.0
"Ames 马尼拉纸信封, 回收",3.3333333333333335,0.0,3.0,1,2,39,0.10000000000000002,2.6666666666666665
"Cuisinart 冰箱, 白色",5.5,0.1,3.875,1,4,54,-0.05,3.0
"Enermax 记忆卡, 耐用",5.166666666666667,0.20000000000000004,3.6666666666666665,2,10,58,0.28,4.333333333333333
"惠普 传真机, 彩色",3.5714285714285716,0.17142857142857146,3.4285714285714284,2,9,12,0.24285714285714285,2.4285714285714284
"惠普 传真机, 每套两件",3.4,0.12000000000000002,3.6,2,9,12,0.076,2.4
"Enermax 令, 优质",4.166666666666667,0.0,3.6666666666666665,1,7,58,0.04,4.0
"Breville 搅拌机, 白色",3.6666666666666665,0.06666666666666667,3.1666666666666665,1,4,37,-0.011666666666666678,3.3333333333333335
"Rogers 盒, 单宽度",4.0,0.0,3.5,1,15,42,0.04,2.3333333333333335
"Wilson Jones 装订机, 耐用",4.166666666666667,0.06666666666666667,3.1666666666666665,1,3,29,-0.11166666666666668,4.0
"Breville 烤面包机, 红色",5.5,0.15000000000000002,3.875,1,4,37,0.325,5.125
"Harbour Creations 可去除的标签, 耐用",4.25,0.0,3.0,1,12,31,0.12,4.0
"Stockwell 夹子, 混合尺寸",4.0,0.12307692307692308,3.230769230769231,1,8,10,0.17846153846153845,4.538461538461538
"Enermax 令, 回收",4.444444444444445,0.0,3.6666666666666665,1,7,58,0.09,3.2222222222222223
"Smead 搁板, 金属",4.666666666666667,0.0,3.3333333333333335,1,15,35,0.05000000000000001,3.3333333333333335
"Hamilton Beach 咖啡研磨机, 白色",3.857142857142857,0.05714285714285715,3.2857142857142856,1,4,41,0.36428571428571427,3.142857142857143
"Advantus 订书钉, 整包",3.5,0.13333333333333333,2.6666666666666665,1,8,33,0.06,4.333333333333333
"Eaton 备忘录便条, 多色",3.4,0.0,3.2,1,7,55,0.26,3.8
"柯尼卡 计算器, 白色",5.0,0.26666666666666666,4.0,2,5,6,0.09000000000000001,2.6666666666666665
"Cuisinart 微波炉, 白色",4.714285714285714,0.17142857142857146,3.7142857142857144,1,4,54,-0.15714285714285717,3.7142857142857144
"Boston 速写本, 整包",5.0,0.28,3.6,1,16,34,-0.404,6.6
"Tenex 搁板, 蓝色",2.8,0.0,2.6,1,15,28,0.02,5.4
"Avery 装订机盖, 回收",3.875,0.15000000000000002,3.75,1,3,19,-0.01249999999999999,3.0
"Enermax 羊皮纸, 多色",4.857142857142857,0.0,3.7142857142857144,1,7,58,0.37999999999999995,3.5714285714285716
"Cameo 外皮和封条, 回收",4.142857142857143,0.0,3.2857142857142856,1,2,60,0.29,4.428571428571429
"宜家 古典书架, 黑色",4.428571428571429,0.2285714285714286,3.7142857142857144,3,13,49,0.11428571428571425,3.4285714285714284
"Novimex 沙滩椅, 可调",3.5,0.17,3.1,3,6,16,-0.251,4.2
"Rogers 文件车, 工业",4.285714285714286,0.0,3.5714285714285716,1,15,42,0.28,3.857142857142857
"Hewlett 复印机, 数字化",2.8,0.16,2.4,2,9,21,-0.049999999999999996,4.2
"Boston 钢笔, 蓝色",5.25,0.2,4.0,1,16,34,-0.72,4.25
"Eldon 文件车, 单宽度",4.714285714285714,0.0,3.7142857142857144,1,15,52,0.39999999999999997,3.5714285714285716
"Eldon 搁板, 蓝色",4.571428571428571,0.0,3.857142857142857,1,15,52,0.12,5.0
"Cuisinart 烤面包机, 红色",7.0,0.0,4.0,1,4,54,0.3,5.0
"Novimex 折叠椅, 可调",4.636363636363637,0.15454545454545457,3.8181818181818183,3,6,16,0.36090909090909096,4.0
"施乐 计划信息表, 回收",3.4285714285714284,0.0,3.2857142857142856,1,7,67,0.33999999999999997,4.0
"Stanley 速写本, 混合尺寸",4.6,0.27999999999999997,3.2,1,16,47,-0.6019999999999999,4.0
"Bush 古典书架, 白色",4.2,0.08,3.0,3,13,59,-0.07599999999999998,2.8
"Binney & Smith 记号笔, 金属",3.7142857142857144,0.3428571428571429,3.4285714285714284,1,16,70,-0.6457142857142858,4.428571428571429
"施乐 令, 优质",5.333333333333333,0.0,3.6666666666666665,1,7,67,0.10000000000000002,5.0
"Binney & Smith 画布, 蓝色",4.2,0.32,3.8,1,16,70,-1.184,4.4
"Dania 书库, 白色",4.0,0.08,3.4,3,13,32,0.24000000000000005,2.8
"Eldon 灯泡, 一包多件",3.6666666666666665,0.13333333333333333,3.5,3,14,52,0.03333333333333332,3.5
"Rubvermaid 相框, 黑色",3.25,0.0,3.25,3,14,69,0.07,3.0
"施乐 令, 多色",5.0,0.0,3.6666666666666665,1,7,67,0.04,2.6666666666666665
"Eaton 计划信息表, 回收",4.142857142857143,0.0,3.4285714285714284,1,7,55,0.08999999999999998,5.0
"Bevis 咖啡桌, 组装",3.0,0.425,2.5,3,17,71,-0.20999999999999996,6.0
"佳能 个人复印机, 彩色",4.166666666666667,0.10000000000000002,3.8333333333333335,2,9,43,0.20500000000000004,2.6666666666666665
"夏普 个人复印机, 数字化",3.4444444444444446,0.15555555555555556,3.2222222222222223,2,9,51,-0.06333333333333334,4.333333333333333
"夏普 个人复印机, 每套两件",4.0,0.26666666666666666,3.6666666666666665,2,9,51,-0.38666666666666666,5.0
"Fellowes 搁板, 单宽度",3.3333333333333335,0.0,3.3333333333333335,1,15,30,0.41,4.0
"Hon 沙滩椅, 可调",4.0,0.1875,3.125,3,6,50,-0.060000000000000005,3.625
"苹果 信号增强器, 全尺寸",5.833333333333333,0.13333333333333333,4.0,2,11,63,0.3033333333333333,5.0
"Memorex 鼠标, 回收",4.4,0.08,3.6,2,10,17,0.06999999999999999,4.2
"Accos 橡皮筋, 金属",3.75,0.30000000000000004,3.625,1,8,26,-0.2425,3.5
"Hamilton Beach 炉灶, 红色",2.3333333333333335,0.0,2.6666666666666665,1,4,41,0.0,5.666666666666667
"Eldon 搁板, 工业",4.333333333333333,0.0,3.6666666666666665,1,15,52,0.31,7.0
"贝尔金 键区, 回收",5.0,0.1142857142857143,3.7142857142857144,2,10,57,0.04857142857142858,3.857142857142857
"Eldon 文件车, 工业",4.0,0.0,3.6666666666666665,1,15,52,0.11,4.333333333333333
"Dania 柜, 黑色",4.5,0.26666666666666666,3.8333333333333335,3,13,32,-0.08333333333333333,3.1666666666666665
"宜家 柜, 传统",3.5,0.2,3.0,3,13,49,0.095,2.0
"Hoover 咖啡研磨机, 红色",5.0,0.13333333333333333,3.6666666666666665,1,4,46,-0.15,2.3333333333333335
"Green Bar 令, 优质",3.8,0.0,2.8,1,7,9,0.26,3.0
"Deflect-O 门挡, 黑色",2.4,0.16,2.4,3,14,61,-0.16400000000000003,3.6
"Bevis 圆桌, 黑色",4.166666666666667,0.39166666666666666,3.5,3,17,71,-0.06666666666666667,5.0
"SanDisk 闪存驱动器, 耐用",4.0,0.20000000000000004,3.6666666666666665,2,10,14,0.31999999999999995,4.0
"Hon 咖啡桌, 长方形",4.0,0.5,3.0,3,17,50,-0.22999999999999998,3.5
"Stiletto 修剪器, 工业",4.0,0.1,3.5,1,1,53,0.195,3.25
"Avery 运输标签, 可调",3.6666666666666665,0.0,3.0,1,12,19,0.08,2.8333333333333335
"Acco 装订机盖, 实惠",3.3636363636363638,0.03636363636363637,3.0,1,3,56,0.1409090909090909,3.727272727272727
"Wilson Jones 订书机, 耐用",4.25,0.1,3.5,1,3,29,0.2525,4.25
"Binney & Smith 荧光笔, 混合尺寸",2.0,0.2,2.0,1,16,70,0.02,2.5
"SanDisk 计划信息表, 回收",3.2,0.0,3.6,1,7,14,0.36,3.8
"施乐 备忘录便条, 优质",3.3333333333333335,0.0,3.6666666666666665,1,7,67,0.4000000000000001,5.0
"宜家 墙角架, 白色",3.0,0.0,2.0,3,13,49,0.34,8.0
"Tenex 框架, 耐用",2.6666666666666665,0.0,3.0,3,14,28,0.05000000000000001,3.0
"惠普 传真机, 数字化",0.0,0.0,1.0,2,9,12,0.29,3.0
"Sanford 铅笔刀, 金属",2.857142857142857,0.39999999999999997,2.857142857142857,1,16,38,-0.7557142857142856,3.0
"宜家 搁架, 传统",3.0,0.16,2.8,3,13,49,0.188,3.6
"Acme 开信刀, 锯齿状",3.625,0.1,3.25,1,1,18,0.33499999999999996,4.25
"Stanley 速写本, 金属",3.75,0.0,3.25,1,16,47,0.4,4.75
"Advantus 夹子, 金属",4.0,0.08,3.6,1,8,33,0.23000000000000004,5.2
"Hon 折叠椅, 红色",4.0,0.05000000000000001,3.6666666666666665,3,6,50,0.335,3.8333333333333335
"Kleencut 剪刀, 蓝色",4.4,0.0,3.4,1,1,4,0.36,1.6
"Hon 椅垫, 可调",4.818181818181818,0.10909090909090911,3.6363636363636362,3,6,50,0.41818181818181815,3.727272727272727
"Avery 标签, 耐用",3.1818181818181817,0.14545454545454548,3.0,1,3,19,-0.006363636363636349,3.909090909090909
"Sanford 画布, 整包",3.75,0.35,3.0,1,16,38,-1.0325,5.5
"Harbour Creations 圆形标签, 可调",4.75,0.0,3.75,1,12,31,0.46,2.0
"Smead 文件车, 工业",3.857142857142857,0.0,3.7142857142857144,1,15,35,0.18999999999999997,4.142857142857143
"Brother 传真复印机, 每套两件",4.25,0.25,3.625,2,9,62,-0.0625,5.25
"贝尔金 键盘, 耐用",4.6,0.12000000000000002,3.6,2,10,57,-0.03099999999999999,3.5
"Eldon 文件车, 蓝色",4.6,0.0,3.6,1,15,52,0.3,3.4
"Safco 书库, 黑色",4.0,0.2,4.0,3,13,8,-0.255,3.0
"Barricks 木桌, 黑色",3.6666666666666665,0.4666666666666666,3.6666666666666665,3,17,65,-0.9266666666666666,2.6666666666666665
"Cameo 局间信封, 回收",4.5,0.0,3.3333333333333335,1,2,60,0.49000000000000005,3.6666666666666665
"Cameo 马尼拉纸信封, 每套 50 个",4.333333333333333,0.0,3.3333333333333335,1,2,60,0.4000000000000001,2.3333333333333335
"佳能 复印机, 彩色",5.0,0.13333333333333333,4.0,2,9,43,0.06999999999999999,4.333333333333333
"OIC 按钉, 混合尺寸",5.0,0.13333333333333333,3.3333333333333335,1,8,25,0.08333333333333333,2.3333333333333335
"Memorex 闪存驱动器, 耐用",3.4,0.08,3.0,2,10,17,-0.041999999999999996,3.4
"Sauder 古典书架, 传统",3.7142857142857144,0.17142857142857146,3.142857142857143,3,13,23,0.03571428571428571,4.142857142857143
"Hon 合法证物标签, 白色",4.8,0.0,3.8,1,12,50,0.03,2.4
"SAFCO 沙滩椅, 红色",6.0,0.09999999999999999,4.0,3,6,8,0.41333333333333333,3.8333333333333335
"Memorex 记忆卡, 回收",4.714285714285714,0.0,3.4285714285714284,2,10,17,0.39000000000000007,4.857142857142857
"Hewlett 传真机, 红色",3.3333333333333335,0.0,3.6666666666666665,2,9,21,0.36999999999999994,2.3333333333333335
"Stockwell 夹子, 每包 12 个",3.3,0.08,3.4,1,8,10,0.221,2.9
"松下 电话, 红色",4.5,0.1,3.5,2,5,44,0.24249999999999997,3.25
"Cameo 局间信封, 每套 50 个",3.5,0.0,3.1666666666666665,1,2,60,0.37999999999999995,2.0
"爱普生 电话, 耐用",4.25,0.0,3.25,2,5,11,0.49,4.25
"Stanley 记号笔, 金属",4.0,0.1,3.25,1,16,47,-0.10500000000000001,3.0
"Harbour Creations 沙滩椅, 可调",3.875,0.1125,3.375,3,6,31,0.03125,4.125
"Sauder 书库, 白色",3.125,0.2,3.25,3,13,23,-0.16,4.125
"Office Star 折叠椅, 每套两件",4.0,0.1,3.25,3,6,24,0.0075,2.75
"Harbour Creations 文件夹标签, 可调",3.3333333333333335,0.0,3.1666666666666665,1,12,31,0.14,3.8333333333333335
"Green Bar 备忘录便条, 回收",2.7142857142857144,0.0,2.4285714285714284,1,7,9,0.0,3.4285714285714284
"苹果 耳机, 全尺寸",3.3333333333333335,0.13333333333333333,3.0,2,11,63,-0.21,3.0
"Advantus 门挡, 优质",3.8,0.08,3.0,3,14,33,0.014000000000000002,2.8
"Tenex 文件车, 金属",3.4,0.0,3.2,1,15,28,0.31999999999999995,3.3
"夏普 传真机, 数字化",5.5,0.2,3.75,2,9,51,0.095,3.5
"Rubvermaid 框架, 黑色",3.75,0.0,3.75,3,14,69,0.17,3.25
"Bush 书库, 黑色",3.0,0.08,3.0,3,13,59,0.34199999999999997,3.6
"摩托罗拉 音频基座, 全尺寸",3.6666666666666665,0.20000000000000004,3.3333333333333335,2,11,66,0.09499999999999999,4.666666666666667
"柯尼卡 电话, 白色",4.75,0.1,3.75,2,5,6,0.3825,3.25
"Binney & Smith 荧光笔, 金属",4.75,0.0,4.0,1,16,70,0.02,4.75
"思科 音频基座, 整包",3.5,0.2,2.5,2,11,40,-0.039999999999999994,2.0
"Novimex 有色标签, 白色",2.3333333333333335,0.0,2.3333333333333335,1,12,16,0.3,3.0
"KitchenAid 搅拌机, 银色",4.111111111111111,0.08888888888888889,3.4444444444444446,1,4,5,0.01333333333333334,3.4444444444444446
"Harbour Creations 运输标签, 红色",4.0,0.0,3.5,1,12,31,0.2,4.25
