maker,deliver_time,discount,category,sub_category,price,deliver_way,main_user,area_div,province_div,city_div,profit_money,profit
27,5.5,0.0,2,10,1,4.0,10,2,1,0,83.5,0.15
6,3.6666666666666665,0.0,2,5,4,3.1666666666666665,10,2,1,0,21.33333333333333,0.01
55,3.4,0.0,1,7,1,3.0,101,0,0,2,104.6,0.11
2,4.8,0.0,1,2,1,3.8,101,0,0,2,56.8,0.13
67,4.333333333333333,0.0,1,7,1,4.0,100,0,1,2,61.0,0.08
6,5.0,0.0,2,5,4,4.0,101,1,2,1,169.0,0.15
2,3.75,0.0,1,2,1,3.5,1,2,1,0,62.0,0.3
50,4.666666666666667,0.0,1,12,1,4.0,100,2,1,0,39.0,0.25
29,4.125,0.05,1,3,1,3.375,101,0,0,2,46.875,-0.01875
41,5.0,0.0,1,4,2,4.0,100,0,1,0,1534.5,0.22
63,4.428571428571429,0.1714285714285714,2,11,4,3.571428571428572,100,0,0,2,522.4285714285714,0.2042857142857142
11,4.0,0.1333333333333333,2,5,1,4.0,100,0,0,2,242.33333333333331,0.2166666666666666
30,4.5,0.0,1,15,1,4.0,100,2,1,0,57.5,0.21
39,3.333333333333333,0.0,1,2,1,3.0,100,2,1,0,29.33333333333333,0.1
54,5.5,0.1,1,4,2,3.875,100,0,1,0,-0.25,-0.05
58,5.166666666666667,0.2,2,10,4,3.6666666666666665,100,0,0,2,424.0,0.28
12,3.571428571428572,0.1714285714285714,2,9,0,3.4285714285714284,101,2,1,0,596.7142857142857,0.2428571428571428
12,3.4,0.12,2,9,0,3.6,101,2,1,0,347.0,0.076
58,4.166666666666667,0.0,1,7,1,3.6666666666666665,100,0,0,2,20.83333333333333,0.04
37,3.6666666666666665,0.0666666666666666,1,4,1,3.1666666666666665,10,0,0,0,68.5,-0.0116666666666666
42,4.0,0.0,1,15,1,3.5,110,0,1,0,10.333333333333334,0.04
29,4.166666666666667,0.0666666666666666,1,3,1,3.1666666666666665,101,0,0,2,-22.666666666666668,-0.1116666666666666
37,5.5,0.15,1,4,1,3.875,101,0,0,2,593.125,0.325
31,4.25,0.0,1,12,1,3.0,100,0,0,2,23.75,0.12
10,4.0,0.123076923076923,1,8,1,3.230769230769231,100,0,0,2,45.07692307692308,0.1784615384615384
58,4.444444444444445,0.0,1,7,1,3.6666666666666665,100,0,1,2,38.55555555555556,0.09
35,4.666666666666667,0.0,1,15,1,3.333333333333333,10,2,1,0,37.66666666666666,0.05
41,3.857142857142857,0.0571428571428571,1,4,1,3.2857142857142856,110,2,1,0,218.7142857142857,0.3642857142857142
33,3.5,0.1333333333333333,1,8,1,2.6666666666666665,1,0,0,2,-7.166666666666667,0.06
55,3.4,0.0,1,7,1,3.2,101,0,0,2,69.8,0.26
6,5.0,0.2666666666666666,2,5,1,4.0,101,2,1,0,43.66666666666666,0.09
54,4.714285714285714,0.1714285714285714,1,4,0,3.7142857142857135,100,0,0,2,37.0,-0.1571428571428571
34,5.0,0.28,1,16,1,3.6,101,0,0,2,-162.4,-0.404
28,2.8,0.0,1,15,1,2.6,100,0,0,2,27.0,0.02
19,3.875,0.15,1,3,1,3.75,101,0,1,0,16.75,-0.0124999999999999
58,4.857142857142857,0.0,1,7,1,3.7142857142857135,110,0,1,2,105.71428571428572,0.3799999999999999
60,4.142857142857143,0.0,1,2,1,3.2857142857142856,11,0,0,2,118.42857142857144,0.29
49,4.428571428571429,0.2285714285714286,3,13,2,3.7142857142857135,1,0,0,2,286.1428571428572,0.1142857142857142
16,3.5,0.17,3,6,1,3.1,10,0,0,2,-130.6,-0.251
42,4.285714285714286,0.0,1,15,4,3.571428571428572,11,0,0,2,716.0,0.28
21,2.8,0.16,2,9,0,2.4,100,0,0,2,-498.8,-0.0499999999999999
34,5.25,0.2,1,16,1,4.0,100,2,0,2,-27.25,-0.72
52,4.714285714285714,0.0,1,15,4,3.7142857142857135,100,0,0,2,852.5714285714286,0.3999999999999999
52,4.571428571428571,0.0,1,15,1,3.857142857142857,110,0,0,2,135.0,0.12
54,7.0,0.0,1,4,1,4.0,100,0,0,2,374.0,0.3
16,4.636363636363637,0.1545454545454545,3,6,1,3.8181818181818175,1,0,0,2,566.0,0.3609090909090909
67,3.4285714285714284,0.0,1,7,1,3.2857142857142856,101,0,0,2,128.14285714285714,0.3399999999999999
47,4.6,0.2799999999999999,1,16,1,3.2,101,0,0,2,-80.4,-0.6019999999999999
59,4.2,0.08,3,13,2,3.0,110,0,1,0,-193.6,-0.0759999999999999
70,3.7142857142857135,0.3428571428571429,1,16,1,3.4285714285714284,110,0,0,2,-76.85714285714286,-0.6457142857142858
67,5.333333333333333,0.0,1,7,1,3.6666666666666665,100,0,0,2,61.0,0.1
70,4.2,0.32,1,16,1,3.8,100,0,0,2,-253.8,-1.184
32,4.0,0.08,3,13,0,3.4,100,0,1,0,1164.8,0.24
52,3.6666666666666665,0.1333333333333333,3,14,1,3.5,100,0,1,0,31.0,0.0333333333333333
69,3.25,0.0,3,14,1,3.25,1,2,1,0,50.0,0.07
67,5.0,0.0,1,7,1,3.6666666666666665,100,2,0,0,13.666666666666666,0.04
55,4.142857142857143,0.0,1,7,1,3.4285714285714284,101,0,0,2,42.85714285714285,0.0899999999999999
71,3.0,0.425,3,17,0,2.5,100,0,0,2,-1275.5,-0.2099999999999999
43,4.166666666666667,0.1,2,9,4,3.8333333333333335,100,0,1,0,443.6666666666667,0.205
51,3.4444444444444446,0.1555555555555555,2,9,4,3.2222222222222223,1,0,0,2,77.44444444444444,-0.0633333333333333
51,4.0,0.2666666666666666,2,9,4,3.6666666666666665,100,0,0,2,-709.0,-0.3866666666666666
30,3.333333333333333,0.0,1,15,1,3.333333333333333,101,2,0,2,442.3333333333333,0.41
50,4.0,0.1875,3,6,1,3.125,1,0,1,2,-63.625,-0.06
63,5.833333333333333,0.1333333333333333,2,11,4,4.0,1,0,0,2,1212.3333333333333,0.3033333333333333
17,4.4,0.08,2,10,1,3.6,100,0,0,2,23.0,0.0699999999999999
26,3.75,0.3,1,8,1,3.625,100,0,0,0,-20.0,-0.2425
41,2.333333333333333,0.0,1,4,2,2.6666666666666665,11,0,0,2,0.0,0.0
52,4.333333333333333,0.0,1,15,1,3.6666666666666665,110,0,0,2,495.0,0.31
57,5.0,0.1142857142857143,2,10,1,3.7142857142857135,101,0,0,2,51.57142857142857,0.0485714285714285
52,4.0,0.0,1,15,4,3.6666666666666665,1,0,0,2,285.0,0.11
32,4.5,0.2666666666666666,3,13,4,3.8333333333333335,100,0,1,0,-50.0,-0.0833333333333333
49,3.5,0.2,3,13,4,3.0,100,1,2,1,292.5,0.095
46,5.0,0.1333333333333333,1,4,1,3.6666666666666665,1,1,1,0,-40.66666666666666,-0.15
9,3.8,0.0,1,7,1,2.8,100,0,0,0,108.0,0.26
61,2.4,0.16,3,14,1,2.4,100,0,1,2,-72.4,-0.164
71,4.166666666666667,0.3916666666666666,3,17,2,3.5,101,0,0,2,-685.1666666666666,-0.0666666666666666
14,4.0,0.2,2,10,1,3.6666666666666665,100,0,0,2,178.0,0.3199999999999999
50,4.0,0.5,3,17,0,3.0,1,2,1,0,-680.5,-0.2299999999999999
53,4.0,0.1,1,1,1,3.5,101,2,1,0,104.5,0.195
19,3.6666666666666665,0.0,1,12,1,3.0,101,2,1,0,10.333333333333334,0.08
56,3.363636363636364,0.0363636363636363,1,3,1,3.0,101,0,0,2,39.45454545454545,0.1409090909090909
29,4.25,0.1,1,3,1,3.5,100,0,0,2,301.125,0.2525
70,2.0,0.2,1,16,1,2.0,100,2,1,0,4.0,0.02
14,3.2,0.0,1,7,1,3.6,110,0,0,2,151.2,0.36
67,3.333333333333333,0.0,1,7,1,3.6666666666666665,100,0,0,2,126.0,0.4000000000000001
49,3.0,0.0,3,13,4,2.0,100,0,0,2,1594.0,0.34
28,2.6666666666666665,0.0,3,14,4,3.0,100,2,1,0,75.0,0.05
12,0.0,0.0,2,9,0,1.0,100,2,1,0,1216.0,0.29
38,2.857142857142857,0.3999999999999999,1,16,1,2.857142857142857,100,0,1,0,-18.571428571428573,-0.7557142857142856
49,3.0,0.16,3,13,4,2.8,1,0,1,2,330.8,0.188
18,3.625,0.1,1,1,1,3.25,101,0,0,2,172.75,0.3349999999999999
47,3.75,0.0,1,16,1,3.25,11,0,0,2,405.25,0.4
33,4.0,0.08,1,8,1,3.6,100,0,0,2,129.0,0.23
50,4.0,0.05,3,6,1,3.6666666666666665,100,0,0,2,469.1666666666667,0.335
4,4.4,0.0,1,1,1,3.4,10,2,1,1,59.6,0.36
50,4.818181818181818,0.1090909090909091,3,6,1,3.636363636363636,100,0,0,2,423.3636363636364,0.4181818181818181
19,3.1818181818181817,0.1454545454545454,1,3,1,3.0,101,0,0,2,6.909090909090909,-0.0063636363636363
38,3.75,0.35,1,16,1,3.0,100,0,0,2,-418.75,-1.0325
31,4.75,0.0,1,12,1,3.75,100,2,2,1,20.0,0.46
35,3.857142857142857,0.0,1,15,4,3.7142857142857135,100,0,0,2,473.1428571428572,0.1899999999999999
62,4.25,0.25,2,9,4,3.625,100,0,0,2,-168.125,-0.0625
57,4.6,0.12,2,10,1,3.6,1,0,0,0,19.7,-0.0309999999999999
52,4.6,0.0,1,15,4,3.6,110,0,1,0,608.4,0.3
8,4.0,0.2,3,13,0,4.0,101,2,1,0,-767.0,-0.255
65,3.6666666666666665,0.4666666666666666,3,17,2,3.6666666666666665,110,2,1,0,-2991.6666666666665,-0.9266666666666666
60,4.5,0.0,1,2,1,3.333333333333333,100,0,0,2,387.6666666666667,0.49
60,4.333333333333333,0.0,1,2,1,3.333333333333333,101,1,1,0,117.66666666666669,0.4000000000000001
43,5.0,0.1333333333333333,2,9,0,4.0,1,2,0,2,622.6666666666666,0.0699999999999999
25,5.0,0.1333333333333333,1,8,1,3.333333333333333,100,1,1,0,10.333333333333334,0.0833333333333333
17,3.4,0.08,2,10,1,3.0,10,0,0,0,15.0,-0.0419999999999999
23,3.7142857142857135,0.1714285714285714,3,13,2,3.142857142857143,1,0,0,2,711.8571428571429,0.0357142857142857
50,4.8,0.0,1,12,1,3.8,100,2,1,0,3.2,0.03
8,6.0,0.0999999999999999,3,6,1,4.0,100,0,0,2,379.3333333333333,0.4133333333333333
17,4.714285714285714,0.0,2,10,4,3.4285714285714284,100,0,0,2,884.7142857142857,0.39
21,3.333333333333333,0.0,2,9,0,3.6666666666666665,1,1,1,0,1281.3333333333333,0.3699999999999999
10,3.3,0.08,1,8,1,3.4,101,0,1,0,60.4,0.221
44,4.5,0.1,2,5,1,3.5,101,2,1,0,320.25,0.2424999999999999
60,3.5,0.0,1,2,1,3.1666666666666665,101,2,2,1,168.0,0.3799999999999999
11,4.25,0.0,2,5,1,3.25,100,0,0,2,788.0,0.49
47,4.0,0.1,1,16,1,3.25,101,2,1,0,-21.25,-0.105
31,3.875,0.1125,3,6,1,3.375,100,0,0,2,120.75,0.03125
23,3.125,0.2,3,13,0,3.25,100,0,0,2,-935.625,-0.16
24,4.0,0.1,3,6,4,3.25,100,0,1,0,49.0,0.0075
31,3.333333333333333,0.0,1,12,1,3.1666666666666665,100,0,0,2,16.333333333333332,0.14
9,2.7142857142857144,0.0,1,7,1,2.4285714285714284,1,0,0,0,0.0,0.0
63,3.333333333333333,0.1333333333333333,2,11,1,3.0,110,2,1,0,-129.0,-0.21
33,3.8,0.08,3,14,1,3.0,101,0,1,0,57.6,0.014
28,3.4,0.0,1,15,4,3.2,100,0,0,0,656.0,0.3199999999999999
51,5.5,0.2,2,9,0,3.75,101,0,1,0,991.75,0.095
69,3.75,0.0,3,14,4,3.75,100,2,1,0,282.75,0.17
59,3.0,0.08,3,13,0,3.0,100,2,1,2,2033.8,0.3419999999999999
66,3.6666666666666665,0.2,2,11,4,3.333333333333333,100,0,0,2,565.1666666666666,0.0949999999999999
6,4.75,0.1,2,5,1,3.75,1,2,1,0,563.75,0.3825
70,4.75,0.0,1,16,1,4.0,100,0,0,2,7.25,0.02
40,3.5,0.2,2,11,4,2.5,10,1,2,1,-136.0,-0.0399999999999999
16,2.333333333333333,0.0,1,12,1,2.333333333333333,101,2,0,0,52.0,0.3
5,4.111111111111111,0.0888888888888888,1,4,4,3.4444444444444446,100,0,0,2,120.55555555555556,0.0133333333333333
31,4.0,0.0,1,12,1,3.5,100,0,0,2,45.0,0.2
23,3.8333333333333335,0.2,3,13,4,3.5,1,0,0,2,75.83333333333333,-0.0799999999999999
1,3.7142857142857135,0.1142857142857143,1,1,1,3.142857142857143,101,0,1,0,34.42857142857143,0.0714285714285714
12,5.25,0.1,2,9,0,3.75,1,2,0,2,1814.0,0.3825
16,4.181818181818182,0.1727272727272727,3,6,1,3.090909090909091,100,0,0,0,-177.36363636363637,-0.2227272727272727
39,4.25,0.0,1,2,1,3.5,100,0,0,2,24.5,0.14
10,4.363636363636363,0.0727272727272727,1,8,1,3.5454545454545454,100,0,0,2,16.363636363636363,0.0518181818181818
19,4.2,0.0,1,12,1,4.0,110,2,1,0,10.2,0.07
33,4.428571428571429,0.0571428571428571,3,14,1,3.7142857142857135,101,0,0,2,225.42857142857144,0.4414285714285714
51,3.25,0.0,2,9,4,3.0,1,2,1,0,789.75,0.29
5,4.0,0.0666666666666666,1,4,1,3.5,101,0,0,2,194.83333333333331,0.0883333333333333
29,4.0,0.0571428571428571,1,3,1,3.2857142857142856,101,0,1,2,0.1428571428571428,-0.0742857142857142
62,4.75,0.05,2,9,4,3.5,100,2,1,0,66.75,0.0325
18,4.0,0.0,1,1,1,4.0,101,2,0,2,21.0,0.07
43,4.428571428571429,0.2285714285714286,2,9,0,3.571428571428572,100,0,0,2,-1619.7142857142858,-0.2842857142857143
19,4.111111111111111,0.0,1,3,1,3.4444444444444446,100,0,0,2,12.11111111111111,0.06
60,3.8181818181818175,0.0,1,2,1,3.363636363636364,101,0,0,2,52.09090909090909,0.0899999999999999
66,3.0,0.1333333333333333,2,11,4,3.0,1,2,0,2,1538.0,0.3899999999999999
63,4.75,0.1,2,11,4,3.75,101,2,1,0,64.25,0.0074999999999999
1,4.125,0.1,1,1,1,3.125,1,0,0,2,324.875,0.405
36,2.0,0.425,3,17,0,2.0,10,2,1,0,568.5,0.04
61,5.0,0.1333333333333333,3,14,1,3.6666666666666665,100,0,0,2,180.5,0.0966666666666666
19,3.0,0.0,1,12,1,2.8,100,0,0,2,72.8,0.22
25,4.75,0.1,1,8,1,3.25,1,0,1,0,91.75,0.265
16,3.5,0.2,3,6,1,3.4,11,0,0,2,170.9,0.1599999999999999
16,3.4285714285714284,0.1857142857142857,3,6,2,3.2857142857142856,100,0,0,2,1839.857142857143,0.2042857142857143
57,3.5,0.0,2,10,1,3.0,100,2,0,2,243.5,0.31
19,5.0,0.0,1,12,1,3.75,1,0,0,2,131.0,0.5
47,2.5,0.05,1,16,1,3.0,10,2,1,0,0.75,0.065
1,4.0,0.16,1,1,1,3.8,100,0,0,0,171.4,0.254
54,5.0,0.2,1,4,2,3.0,100,2,0,2,-2127.5,-0.305
68,4.285714285714286,0.4571428571428572,1,16,1,3.142857142857143,101,0,0,2,-14.857142857142858,-0.8557142857142856
45,4.25,0.1,2,5,1,3.75,101,2,1,0,51.75,0.0675
56,3.5,0.0,1,3,1,3.0,101,0,0,0,52.75,0.47
28,4.6,0.0,1,15,4,4.0,101,0,0,2,790.6,0.23
47,3.6666666666666665,0.3,1,16,1,3.333333333333333,100,0,0,2,143.33333333333334,-0.0916666666666666
39,3.0,0.0,1,2,1,3.0,1,2,1,0,39.0,0.26
52,4.0,0.1333333333333333,3,14,1,3.333333333333333,10,0,0,2,267.6666666666667,0.1333333333333333
28,4.5,0.2,3,14,1,3.5,11,2,0,2,-61.5,-0.175
61,3.6666666666666665,0.2666666666666666,3,14,4,3.0,100,0,0,2,-94.66666666666669,-0.11
52,4.857142857142857,0.1142857142857143,3,14,1,3.857142857142857,10,0,0,2,143.0,0.0228571428571428
3,3.5,0.2,1,3,1,3.3,100,0,0,2,-13.3,0.0
27,4.25,0.2,2,10,1,3.5,100,2,1,0,38.5,0.105
57,4.333333333333333,0.2666666666666666,2,10,0,3.6666666666666665,110,0,1,0,432.22222222222223,0.09
50,2.333333333333333,0.1,3,6,1,3.0,11,0,1,0,-42.66666666666666,-0.09
43,3.5,0.0666666666666666,2,9,0,2.833333333333333,101,2,1,0,607.6666666666666,0.1883333333333333
4,3.5,0.0,1,1,1,2.5,100,2,2,1,20.0,0.05
25,3.5,0.2,1,8,1,2.5,100,0,1,0,2.5,0.04
60,3.5,0.0,1,2,1,3.375,100,0,0,2,199.875,0.43
11,4.0,0.0,2,5,0,3.5,10,0,0,2,2899.5,0.37
3,4.0,0.1333333333333333,1,3,1,3.5,101,0,0,2,-7.833333333333333,-0.1999999999999999
47,3.8333333333333335,0.1,1,16,1,3.1666666666666665,100,2,1,1,15.333333333333334,0.0
6,4.333333333333333,0.0,2,5,1,3.333333333333333,11,2,1,0,168.66666666666666,0.18
35,4.333333333333333,0.0,1,12,1,3.6666666666666665,100,2,0,2,17.0,0.11
25,3.875,0.1,1,8,1,3.125,100,0,0,2,-4.875,-0.085
30,4.3,0.0,1,15,1,3.4,101,0,0,2,26.6,0.07
67,3.5,0.0,1,7,1,3.0,100,2,0,2,18.0,0.06
35,3.6,0.0,1,12,1,3.4,1,2,1,0,15.6,0.12
45,4.2,0.16,2,5,4,3.0,100,2,1,0,686.6,0.316
6,3.6666666666666665,0.1333333333333333,2,5,0,3.333333333333333,100,0,0,2,3335.5,0.3633333333333333
41,3.6666666666666665,0.1333333333333333,1,4,2,3.6666666666666665,100,0,0,2,700.6666666666666,-0.1
5,3.0,0.15,1,4,1,3.0,100,0,0,2,56.625,-0.0737499999999999
41,3.75,0.0,1,4,1,3.5,100,0,0,2,75.25,0.07
35,3.6666666666666665,0.0,1,12,1,3.0,10,0,1,0,3.333333333333333,0.02
14,4.7,0.08,2,10,1,3.4,10,0,0,2,267.4,0.32
33,4.2,0.16,3,14,1,3.2,100,0,0,0,168.2,0.24
58,4.285714285714286,0.0,2,10,0,3.2857142857142856,100,0,0,2,1108.7142857142858,0.23
30,4.0,0.0,1,15,1,3.25,101,0,1,0,70.0,0.16
48,3.8333333333333335,0.0,1,2,1,2.6666666666666665,101,0,0,0,52.0,0.41
16,5.0,0.0,1,12,1,4.0,1,2,1,0,13.0,0.13
2,4.833333333333333,0.0,1,2,1,3.6666666666666665,100,0,0,2,405.3333333333333,0.35
16,3.4,0.05,3,6,2,3.0,100,0,0,2,1382.7,0.106
1,3.857142857142857,0.1714285714285714,1,1,1,3.2857142857142856,110,0,1,0,132.57142857142858,0.2142857142857142
52,5.5,0.0,1,15,1,4.0,10,0,0,0,91.0,0.33
71,5.0,0.425,3,17,0,4.0,1,0,0,2,-479.0,-0.365
25,4.2,0.16,1,8,1,3.6,101,2,1,0,-28.0,-0.244
47,3.25,0.3,1,16,1,3.5,1,0,0,2,-77.0,-1.0225
62,4.666666666666667,0.1333333333333333,2,9,0,4.0,1,2,1,1,-49.333333333333336,-0.0499999999999999
38,4.25,0.05,1,16,1,3.25,100,1,2,1,-2.75,-0.03
10,4.375,0.2,1,8,1,3.375,10,0,0,2,-15.625,-0.25
62,5.5,0.0,2,9,0,4.0,1,0,0,2,3194.0,0.48
1,3.6,0.16,1,1,1,3.4,1,2,1,0,13.4,0.022
62,4.0,0.2,2,9,0,4.0,10,1,2,1,357.0,0.15
7,4.636363636363637,0.1818181818181818,1,3,1,3.5454545454545454,100,0,0,2,216.45454545454547,0.1936363636363636
34,3.8,0.28,1,16,1,3.6,100,2,0,0,11.6,-0.326
54,3.6,0.08,1,4,1,3.0,110,0,0,2,86.6,0.06
30,4.714285714285714,0.0,1,15,1,3.571428571428572,100,0,0,2,55.71428571428572,0.14
31,3.7142857142857135,0.2142857142857143,3,6,4,3.4285714285714284,10,0,0,2,-94.42857142857144,-0.1471428571428571
12,4.875,0.1,2,9,0,4.0,100,0,1,0,-0.125,-0.0325
64,2.6666666666666665,0.5333333333333333,3,17,2,2.6666666666666665,11,0,1,2,-907.0,-0.36
29,4.4,0.1333333333333333,1,3,1,3.333333333333333,101,0,0,2,28.8,0.2666666666666666
62,3.2,0.24,2,9,0,3.0,100,0,0,2,1261.2,0.118
58,4.0,0.08,2,10,1,3.2,1,0,0,2,-23.4,-0.11
69,3.75,0.2,3,14,1,3.5,101,0,0,2,-57.75,-0.12
11,4.5,0.2,2,5,0,3.5,101,1,2,1,316.5,0.08
16,3.375,0.0,1,12,1,3.0,0,0,0,2,87.0,0.42
15,3.6666666666666665,0.1333333333333333,2,11,4,3.6666666666666665,101,0,1,0,76.66666666666667,-0.0766666666666666
19,2.333333333333333,0.2666666666666666,1,3,1,2.6666666666666665,100,0,1,2,-29.0,-0.1266666666666666
27,4.5,0.0,2,10,1,3.0,100,2,1,0,260.5,0.22
28,4.2,0.16,3,14,1,3.4,100,0,0,2,25.0,-0.078
49,3.6666666666666665,0.1333333333333333,3,13,4,3.6666666666666665,110,2,1,0,-125.0,-0.1966666666666666
31,3.333333333333333,0.0,1,12,1,3.333333333333333,101,0,0,2,3.8333333333333335,0.03
34,4.0,0.1999999999999999,1,16,1,3.333333333333333,10,0,0,2,88.5,-0.0866666666666666
13,4.0,0.0,1,2,1,3.2857142857142856,100,0,0,0,12.714285714285714,0.02
66,3.1666666666666665,0.1333333333333333,2,11,4,2.833333333333333,1,0,0,0,50.333333333333336,-0.04
33,2.75,0.0,3,14,1,2.75,100,2,1,0,98.25,0.17
25,4.25,0.1,1,8,1,3.5,1,0,0,2,-11.0,-0.12
59,3.333333333333333,0.1333333333333333,3,13,0,3.1666666666666665,1,0,1,0,1909.6666666666667,0.34
41,5.0,0.08,1,4,1,3.8,101,0,0,2,162.4,0.1039999999999999
50,5.0,0.0,1,12,1,3.5,100,0,0,2,96.5,0.46
8,3.5,0.1,3,6,4,3.25,100,0,0,2,-50.0,0.0425
68,4.333333333333333,0.3,1,16,1,3.5,100,0,0,0,-67.0,-1.018333333333333
50,3.0,0.0,1,12,1,3.0,100,0,1,0,36.0,0.36
53,4.0,0.24,1,1,1,3.6,101,2,1,0,84.0,0.244
36,5.0,0.6,3,17,2,4.0,10,2,0,2,-2639.0,-0.83
27,3.8,0.32,2,10,1,3.4,1,0,0,0,-94.2,-0.4439999999999999
62,3.5,0.1333333333333333,2,9,0,3.0,1,0,0,0,1009.5,0.2299999999999999
40,3.333333333333333,0.3333333333333333,2,11,4,3.1666666666666665,100,0,0,2,-452.6666666666667,-0.3066666666666667
43,4.083333333333333,0.1833333333333333,2,9,4,3.25,101,0,0,0,-186.33333333333331,-0.1833333333333333
3,3.7777777777777777,0.2222222222222222,1,3,1,3.2222222222222223,100,0,0,0,52.11111111111112,0.2344444444444444
68,3.6,0.32,1,16,1,3.0,100,0,0,2,63.4,-0.404
9,5.25,0.0,1,7,1,4.0,100,1,2,1,126.0,0.32
3,3.0,0.08,1,3,1,3.2,100,0,1,0,34.8,0.1159999999999999
66,4.0,0.0,2,11,1,3.2,100,2,1,2,554.8,0.4
14,3.0,0.0,1,7,1,3.0,100,0,0,2,333.6666666666667,0.43
24,3.4444444444444446,0.1222222222222222,3,6,1,2.888888888888889,100,0,1,0,260.6666666666667,0.2655555555555555
7,3.0,0.08,1,3,1,3.2,110,2,1,0,43.4,0.376
66,3.0,0.0,2,11,4,3.0,10,0,0,2,1949.0,0.46
30,3.2222222222222223,0.0,1,15,4,2.7777777777777777,100,0,0,2,375.6666666666667,0.12
29,4.666666666666667,0.0,1,3,1,4.0,100,2,0,0,23.666666666666668,0.16
20,4.75,0.1,2,11,1,3.25,101,0,0,2,271.0,0.2075
22,3.5,0.0,1,1,1,2.5,100,2,1,0,124.5,0.26
17,5.5,0.2,2,10,1,4.0,1,2,1,0,289.5,0.185
58,4.2,0.0,2,10,1,3.4,10,2,1,2,421.2,0.3
16,3.75,0.2,3,6,4,3.25,101,0,0,2,-537.5,-0.175
35,3.25,0.0,1,15,4,2.75,100,0,0,2,889.5,0.33
28,3.5,0.0,1,15,4,3.0,1,0,0,2,212.5,0.08
31,5.0,0.25,3,6,2,4.0,1,2,2,1,989.5,0.165
33,4.285714285714286,0.1142857142857143,3,14,4,3.7142857142857135,100,0,0,0,512.4285714285714,0.3342857142857143
69,5.0,0.1333333333333333,3,14,1,4.0,1,2,1,0,89.66666666666667,0.2066666666666666
21,4.857142857142857,0.1142857142857143,2,9,4,4.0,110,0,0,2,746.0,0.3342857142857142
46,4.8,0.08,1,4,4,4.0,101,0,0,2,489.4,0.23
62,2.0,0.0,2,9,4,2.25,100,0,1,0,1111.5,0.38
68,3.8,0.2,1,16,1,3.4,101,0,1,0,4.2,-0.686
31,3.571428571428572,0.0571428571428571,3,6,4,3.2857142857142856,100,2,1,0,467.2857142857143,0.3642857142857142
49,5.285714285714286,0.1142857142857143,3,13,4,3.7142857142857135,100,2,1,0,519.2857142857143,0.3571428571428571
32,5.8,0.16,3,13,0,3.8,11,0,1,0,642.6,0.1119999999999999
33,6.0,0.4,1,8,1,4.0,10,0,0,2,-148.0,-0.47
50,5.5,0.325,3,17,3,3.5,10,2,0,2,-2257.5,-0.125
31,3.0,0.4,3,6,1,2.0,100,2,1,0,-195.0,-0.33
28,4.428571428571429,0.0,1,15,1,3.857142857142857,100,0,1,0,235.57142857142856,0.39
50,4.0,0.1,3,6,2,3.8,1,0,0,2,2798.4,0.354
70,4.0,0.4666666666666666,1,16,1,3.5,100,2,1,0,-50.333333333333336,-0.82
3,2.6,0.16,1,3,1,3.0,1,0,0,2,-23.6,-0.2019999999999999
66,3.75,0.2,2,11,2,2.875,10,0,0,2,-1315.25,-0.255
41,4.666666666666667,0.0,1,4,1,3.6666666666666665,101,0,0,2,746.6666666666666,0.36
31,3.333333333333333,0.0,1,12,1,2.6666666666666665,110,2,1,0,54.0,0.29
33,4.5,0.2,1,8,1,3.1666666666666665,101,0,1,2,17.833333333333332,0.04
35,2.833333333333333,0.0,1,12,1,3.0,1,2,1,0,49.833333333333336,0.42
72,5.0,0.0,2,5,1,4.0,1,2,0,2,33.0,0.03
59,4.0,0.08,3,13,4,3.0,110,0,0,0,174.6,0.15
18,4.428571428571429,0.1142857142857143,1,1,1,3.4285714285714284,100,0,0,2,20.285714285714285,-0.0585714285714285
71,2.5,0.6,3,17,0,2.5,1,2,1,0,-2858.5,-1.38
59,4.0,0.08,3,13,4,3.6,101,2,1,0,364.8,0.196
62,5.0,0.16,2,9,4,3.6,101,2,1,0,127.6,0.1399999999999999
55,5.333333333333333,0.0,1,7,1,3.6666666666666665,101,2,1,0,130.0,0.32
28,4.333333333333333,0.0,1,15,1,3.7777777777777777,100,0,1,0,30.88888888888889,0.09
31,3.8,0.12,3,6,4,3.0,11,2,1,0,453.2,0.246
39,5.0,0.0,1,2,1,4.0,100,2,1,0,181.5,0.32
25,4.5,0.0666666666666666,1,8,1,4.0,110,0,0,0,9.333333333333334,-4.625929269271485e-18
62,3.4285714285714284,0.1142857142857143,2,9,4,3.2857142857142856,101,0,0,2,281.85714285714283,0.0485714285714285
30,3.0,0.0,1,15,1,2.75,110,0,0,2,137.75,0.3
38,5.0,0.3999999999999999,1,16,1,4.0,10,0,0,2,-418.3333333333333,-1.3
2,4.0,0.0,1,2,1,3.333333333333333,100,0,0,2,192.66666666666663,0.3499999999999999
7,3.142857142857143,0.1714285714285714,1,3,1,2.7142857142857144,100,2,1,0,47.42857142857143,0.1657142857142856
69,4.0,0.0571428571428571,3,14,1,3.7142857142857135,100,0,0,2,201.14285714285717,0.2
34,4.333333333333333,0.4000000000000001,1,16,1,3.6666666666666665,100,2,0,2,4.0,-0.535
48,4.25,0.0,1,2,1,3.25,100,2,0,2,153.0,0.41
21,5.0,0.4000000000000001,2,9,4,4.0,10,2,1,0,-74.33333333333333,-0.07
