name,brand,days,deliver_way,discount,category,sub_category,price,user_type,user_city,user_province,user_area,profit,sell_num,label
"Breville 微波炉, 白色",Breville,5,二级,0.0,办公用品,器具,1399.2857142857142,公司,深圳,广东,中南,0.07,7,1
"KitchenAid 咖啡研磨机, 银色",KitchenAid,0,当日,0.0,办公用品,器具,332.25,消费者,天津,天津,华北,0.14,4,1
"Avery 订书机, 实惠",Avery,0,当日,0.0,办公用品,装订机,228.0,消费者,天津,天津,华北,0.22,4,1
"Hoover 微波炉, 白色",Hoover,5,标准级,0.4,办公用品,器具,859.0,消费者,开原,辽宁,东北,-0.03,3,1
"Stiletto 剪刀, 锯齿状",Stiletto,5,标准级,0.4,办公用品,用品,57.0,消费者,开原,辽宁,东北,0.13,2,1
"Fiskars 开信刀, 蓝色",Fiskars,5,标准级,0.4,办公用品,用品,78.25,消费者,开原,辽宁,东北,-0.3,4,1
"Cardinal 标签, 实惠",Cardinal,5,标准级,0.4,办公用品,装订机,20.5,消费者,开原,辽宁,东北,-0.24,2,1
"Avery 合法证物标签, 红色",Avery,5,标准级,0.0,办公用品,标签,52.0,消费者,开原,辽宁,东北,0.11,3,1
"Smead 圆形标签, 红色",Smead,2,二级,0.0,办公用品,标签,31.5,消费者,沈阳,辽宁,东北,0.49,2,1
"Harbour Creations 文件夹标签, 可调",Harbour Creations,2,二级,0.0,办公用品,标签,31.0,消费者,沈阳,辽宁,东北,0.14,3,1
"Hewlett 传真复印机, 数字化",Hewlett,4,二级,0.0,技术,复印机,898.5,小型企业,安达,黑龙江,东北,0.33,2,1
"Kraft 马尼拉纸信封, 红色",Kraft,4,二级,0.0,办公用品,信封,140.0,小型企业,安达,黑龙江,东北,0.05,3,1
"爱普生 收据打印机, 红色",爱普生,4,二级,0.0,技术,设备,533.0,小型企业,安达,黑龙江,东北,0.21,2,1
"思科 耳机, 整包",思科,4,二级,0.0,技术,电话,413.25,小型企业,安达,黑龙江,东北,0.28,4,1
"Breville 搅拌机, 银色",Breville,0,当日,0.4,办公用品,器具,255.0,小型企业,漕河,湖北,中南,0.12,2,1
"Novimex 扶手椅, 可调",Novimex,0,当日,0.4,家具,椅子,1289.0,小型企业,漕河,湖北,中南,-0.05,2,1
"Rogers 搁板, 工业",Rogers,4,标准级,0.0,办公用品,收纳具,292.2,公司,宿州,安徽,华东,0.02,5,1
"Enermax 计划信息表, 多色",Enermax,4,标准级,0.0,办公用品,纸张,111.5,公司,宿州,安徽,华东,0.15,6,1
"Rogers 盒, 单宽度",Rogers,2,一级,0.0,办公用品,收纳具,112.0,消费者,汕头,广东,中南,0.04,2,1
"Advantus 灯泡, 一包多件",Advantus,5,标准级,0.0,家具,用具,94.0,消费者,忻州,山西,华北,0.2,2,1
"Hamilton Beach 烤面包机, 黑色",Hamilton Beach,5,标准级,0.0,办公用品,器具,266.0,消费者,忻州,山西,华北,0.24,1,1
"Stockwell 图钉, 每包 12 个",Stockwell,4,标准级,0.0,办公用品,系固件,58.666666666666664,消费者,承德,河北,华北,0.43,6,1
"Binney & Smith 画布, 混合尺寸",Binney & Smith,4,标准级,0.0,办公用品,美术,254.66666666666666,消费者,承德,河北,华北,0.02,3,1
"Deflect-O 闹钟, 优质",Deflect-O,4,标准级,0.0,家具,用具,228.33333333333334,消费者,承德,河北,华北,0.16,3,1
"Memorex 鼠标, 可编程",Memorex,4,标准级,0.0,技术,配件,138.33333333333334,消费者,承德,河北,华北,0.15,3,1
"Eldon 文件夹, 单宽度",Eldon,4,标准级,0.0,办公用品,收纳具,79.5,消费者,承德,河北,华北,0.32,2,1
"Cameo 马尼拉纸信封, 红色",Cameo,4,标准级,0.0,办公用品,信封,143.0,消费者,承德,河北,华北,0.09,1,1
"佳能 墨水, 数字化",佳能,4,标准级,0.0,技术,复印机,685.0,消费者,承德,河北,华北,0.47,1,1
"Harbour Creations 椅垫, 每套两件",Harbour Creations,4,标准级,0.0,家具,椅子,346.6,消费者,承德,河北,华北,0.29,5,1
"SanDisk 备忘录便条, 每包 12 个",SanDisk,4,标准级,0.0,办公用品,纸张,98.66666666666667,消费者,承德,河北,华北,0.44,3,1
"Wilson Jones 装订机, 透明",Wilson Jones,5,标准级,0.4,办公用品,装订机,35.0,消费者,埠河,湖北,中南,0.08,4,1
"苹果 充电器, 整包",苹果,5,标准级,0.0,技术,电话,2969.5,小型企业,保定,河北,华北,0.31,2,1
"佳能 复印机, 数字化",佳能,5,标准级,0.0,技术,复印机,1221.5,小型企业,保定,河北,华北,0.18,2,1
"Rogers 搁板, 单宽度",Rogers,6,标准级,0.0,办公用品,收纳具,290.0,消费者,徐州,江苏,华东,0.3,3,1
"SanDisk 闪存驱动器, 耐用",SanDisk,6,标准级,0.4,技术,配件,111.4,公司,义乌,浙江,华东,0.15,5,1
"OIC 回形针, 金属",OIC,6,标准级,0.4,办公用品,系固件,40.75,公司,沈阳,辽宁,东北,-0.45,4,1
"Avery 文件夹标签, 红色",Avery,6,标准级,0.0,办公用品,标签,41.666666666666664,公司,沈阳,辽宁,东北,0.42,3,1
"Office Star 沙滩椅, 每套两件",Office Star,4,标准级,0.0,家具,椅子,269.2857142857143,公司,阿城,黑龙江,东北,0.14,7,1
"三星 充电器, 混合尺寸",三星,5,标准级,0.0,技术,电话,2982.0,公司,上海,上海,华东,0.45,2,1
"Elite 尺子, 钢",Elite,7,标准级,0.0,办公用品,用品,61.666666666666664,小型企业,兰西,黑龙江,东北,0.43,3,1
"Accos 回形针, 整包",Accos,7,标准级,0.0,办公用品,系固件,65.57142857142857,小型企业,兰西,黑龙江,东北,0.37,7,1
"Avery 运输标签, 白色",Avery,6,标准级,0.0,办公用品,标签,55.285714285714285,消费者,新泰,山东,华东,0.33,7,1
"Acco 订书机, 耐用",Acco,0,当日,0.0,办公用品,装订机,245.33333333333334,小型企业,烟台,山东,华东,0.27,3,1
"Breville 咖啡研磨机, 黑色",Breville,0,当日,0.0,办公用品,器具,286.0,小型企业,烟台,山东,华东,0.27,2,1
"Harbour Creations 摇椅, 黑色",Harbour Creations,0,当日,0.0,家具,椅子,675.0,小型企业,烟台,山东,华东,0.35,2,1
"Smead 运输标签, 耐用",Smead,5,标准级,0.0,办公用品,标签,56.0,小型企业,汕头,广东,中南,0.21,2,1
"Eldon 闹钟, 黑色",Eldon,4,标准级,0.4,家具,用具,158.33333333333334,消费者,武汉,湖北,中南,0.1,6,1
"SanDisk 信纸, 多色",SanDisk,6,标准级,0.0,办公用品,纸张,232.66666666666666,小型企业,禹州,河南,中南,0.27,3,1
"Stanley 速写本, 混合尺寸",Stanley,2,一级,0.2,办公用品,美术,177.66666666666666,公司,深圳,广东,中南,-0.03,6,1
"KitchenAid 微波炉, 黑色",KitchenAid,2,一级,0.0,办公用品,器具,1445.6666666666667,公司,深圳,广东,中南,0.02,3,1
"Hon 圆形标签, 耐用",Hon,7,标准级,0.0,办公用品,标签,33.0,消费者,丹江口,湖北,中南,0.17,2,1
"惠普 无线传真机, 每套两件",惠普,2,二级,0.0,技术,复印机,1681.0,消费者,平邑,山东,华东,0.35,3,1
"Cardinal 打孔机, 回收",Cardinal,2,二级,0.0,办公用品,装订机,136.0,消费者,平邑,山东,华东,0.2,2,1
"Eldon 框架, 优质",Eldon,4,二级,0.0,家具,用具,536.0,消费者,上海,上海,华东,0.46,1,1
"宜家 墙角架, 黑色",宜家,4,二级,0.0,家具,书架,580.5,消费者,上海,上海,华东,0.11,2,1
"Brother 墨水, 红色",Brother,4,二级,0.0,技术,复印机,679.0,消费者,上海,上海,华东,0.21,2,1
"Boston 荧光笔, 混合尺寸",Boston,4,二级,0.0,办公用品,美术,103.0,消费者,上海,上海,华东,0.12,2,1
"摩托罗拉 耳机, 整包",摩托罗拉,4,二级,0.0,技术,电话,372.6666666666667,消费者,上海,上海,华东,0.35,3,1
"Eldon 文件夹, 金属",Eldon,4,二级,0.0,办公用品,收纳具,75.0,消费者,上海,上海,华东,0.46,3,1
"Rubvermaid 闹钟, 一包多件",Rubbermaid,3,一级,0.0,家具,用具,234.42857142857142,公司,西安,陕西,西北,0.09,7,1
"SAFCO 摇椅, 黑色",Safco,4,二级,0.4,家具,椅子,371.0,消费者,武汉,湖北,中南,-0.37,8,1
"Acme 开信刀, 锯齿状",Acme,4,二级,0.4,办公用品,用品,75.25,消费者,武汉,湖北,中南,0.05,4,1
"惠普 个人复印机, 每套两件",惠普,4,标准级,0.0,技术,复印机,580.0,小型企业,绥化,黑龙江,东北,0.05,5,1
"Rogers 搁板, 金属",Rogers,4,标准级,0.0,办公用品,收纳具,285.6666666666667,小型企业,绥化,黑龙江,东北,0.17,6,1
"Safco 搁架, 白色",Safco,4,标准级,0.0,家具,书架,929.9,小型企业,绥化,黑龙江,东北,0.12,10,1
"Kleencut 修剪器, 钢",Kleencut,4,标准级,0.0,办公用品,用品,191.0,小型企业,绥化,黑龙江,东北,0.25,1,1
"Novimex 有色标签, 可调",Novimex,4,标准级,0.0,办公用品,标签,48.0,小型企业,绥化,黑龙江,东北,0.01,3,1
"GlobeWeis 局间信封, 每套 50 个",GlobeWeis,5,标准级,0.0,办公用品,信封,223.16666666666666,消费者,景洪,云南,西南,0.41,6,1
"贝尔金 路由器, 耐用",贝尔金,4,标准级,0.0,技术,配件,1208.5,公司,西安,陕西,西北,0.42,2,1
"Tenex 门挡, 优质",Tenex,4,标准级,0.0,家具,用具,198.5,公司,西安,陕西,西北,0.25,2,1
"Harbour Creations 凳子, 黑色",Harbour Creations,4,标准级,0.0,家具,椅子,829.3333333333334,公司,西安,陕西,西北,0.22,3,1
"Dania 墙角架, 白色",Dania,4,标准级,0.0,家具,书架,581.3333333333334,公司,西安,陕西,西北,0.31,3,1
"Novimex 圆形标签, 耐用",Novimex,4,标准级,0.0,办公用品,标签,31.0,公司,西安,陕西,西北,0.37,2,1
"Enermax 闪存驱动器, 耐用",Enermax,4,标准级,0.0,技术,配件,195.0,公司,西安,陕西,西北,0.2,1,1
"Tenex 分层置放架, 黑色",Tenex,4,标准级,0.0,家具,用具,117.5,公司,西安,陕西,西北,0.21,2,1
"Office Star 椅垫, 每套两件",Office Star,4,标准级,0.0,家具,椅子,317.5,公司,西安,陕西,西北,0.32,2,1
"施乐 计划信息表, 每包 12 个",施乐,4,标准级,0.0,办公用品,纸张,114.4,消费者,老河口,湖北,中南,0.05,5,1
"贝尔金 闪存驱动器, 实惠",贝尔金,5,标准级,0.0,技术,配件,195.75,消费者,上海,上海,华东,0.13,4,1
"Avery 标签, 耐用",Avery,2,一级,0.0,办公用品,装订机,36.5,消费者,吉林市,吉林,东北,0.19,2,1
"Enermax 记忆卡, 实惠",Enermax,3,一级,0.0,技术,配件,533.75,消费者,洛阳,广东,中南,0.28,4,1
"KitchenAid 咖啡研磨机, 红色",KitchenAid,3,二级,0.0,办公用品,器具,328.75,消费者,西安,陕西,西北,0.11,4,1
"Dania 书架, 金属",Dania,3,二级,0.0,家具,书架,565.0,消费者,西安,陕西,西北,0.4,2,1
"Cardinal 标签, 实惠",Cardinal,2,一级,0.0,办公用品,装订机,34.0,公司,广州,广东,中南,0.26,2,1
"Hewlett 无线传真机, 红色",Hewlett,4,标准级,0.0,技术,复印机,1765.75,消费者,七台河,黑龙江,东北,0.22,4,1
"Hoover 烤面包机, 白色",Hoover,1,一级,0.0,办公用品,器具,381.5,消费者,长春,吉林,东北,0.28,2,1
"Smead 盘, 金属",Smead,1,一级,0.0,办公用品,收纳具,222.0,消费者,长春,吉林,东北,0.4,3,1
"Office Star 折叠椅, 可调",Office Star,1,一级,0.0,家具,椅子,439.625,消费者,长春,吉林,东北,0.14,8,1
"Hon 圆形标签, 耐用",Hon,1,一级,0.0,办公用品,标签,33.0,消费者,长春,吉林,东北,0.17,2,1
"佳能 无线传真机, 彩色",佳能,1,一级,0.0,技术,复印机,1773.8333333333333,消费者,长春,吉林,东北,0.19,12,1
"Harbour Creations 折叠椅, 红色",Harbour Creations,1,一级,0.0,家具,椅子,456.75,消费者,长春,吉林,东北,0.42,4,1
"SanDisk 记忆卡, 实惠",SanDisk,4,标准级,0.0,技术,配件,524.6,消费者,舒兰,吉林,东北,0.2,5,1
"Hon 扶手椅, 可调",Hon,3,一级,0.1,家具,椅子,1930.3333333333333,公司,虎门,广东,中南,-0.02,3,1
"Eaton 计划信息表, 回收",Eaton,2,一级,0.0,办公用品,纸张,95.6,消费者,石家庄,河北,华北,0.09,5,1
"Rogers 盒, 金属",Rogers,2,一级,0.0,办公用品,收纳具,107.5,消费者,石家庄,河北,华北,0.37,2,1
"Cuisinart 咖啡研磨机, 白色",Cuisinart,2,一级,0.0,办公用品,器具,172.0,消费者,石家庄,河北,华北,0.34,1,1
"Jiffy 局间信封, 银色",Jiffy,4,标准级,0.0,办公用品,信封,228.0,消费者,石家庄,河北,华北,0.13,4,1
"Stiletto 尺子, 工业",Stiletto,3,一级,0.0,办公用品,用品,77.0,公司,遵义,贵州,西南,0.21,2,1
"Eldon 盘, 蓝色",Eldon,3,一级,0.0,办公用品,收纳具,224.0,公司,遵义,贵州,西南,0.08,3,1
"Sauder 柜, 黑色",Sauder,3,一级,0.0,家具,书架,784.1666666666666,公司,遵义,贵州,西南,0.19,6,1
"Cardinal 打孔机, 耐用",Cardinal,3,一级,0.0,办公用品,装订机,141.0,公司,遵义,贵州,西南,0.36,1,1
"Tenex 框架, 黑色",Tenex,3,一级,0.0,家具,用具,513.25,公司,遵义,贵州,西南,0.15,8,1
"Fellowes 搁板, 金属",Fellowes,6,标准级,0.0,办公用品,收纳具,265.5,小型企业,上海,上海,华东,0.06,4,1
"Harbour Creations 凳子, 黑色",Harbour Creations,6,标准级,0.0,家具,椅子,829.3333333333334,小型企业,上海,上海,华东,0.22,3,1
"StarTech 卡片打印机, 多色",StarTech,5,标准级,0.0,技术,设备,763.0,小型企业,鹤岗,黑龙江,东北,0.46,2,1
"Tenex 盒, 单宽度",Tenex,5,标准级,0.0,办公用品,收纳具,77.0,小型企业,鹤岗,黑龙江,东北,0.47,2,1
"Fiskars 大剪刀, 工业",Fiskars,5,标准级,0.0,办公用品,用品,230.0,小型企业,鹤岗,黑龙江,东北,0.26,2,1
"Stockwell 按钉, 每包 12 个",Stockwell,3,二级,0.4,办公用品,系固件,37.666666666666664,消费者,温州,浙江,华东,-0.5,3,1
"Ames 搭扣信封, 回收",Ames,3,二级,0.0,办公用品,信封,28.0,消费者,温州,浙江,华东,0.14,7,1
"Smead 运输标签, 红色",Smead,4,二级,0.0,办公用品,标签,53.5,公司,忻州,湖北,中南,0.44,2,1
"Enermax 闪存驱动器, 实惠",Enermax,4,二级,0.4,技术,配件,116.5,公司,忻州,湖北,中南,0.05,2,1
"Office Star 折叠椅, 黑色",Office Star,5,标准级,0.4,家具,椅子,250.0,公司,常州,江苏,华东,-0.55,2,1
"Sanford 铅笔刀, 金属",Sanford,5,标准级,0.8,办公用品,美术,25.2,公司,常州,江苏,华东,-2.15,5,1
"施乐 信纸, 回收",施乐,5,标准级,0.0,办公用品,纸张,209.33333333333334,公司,常州,江苏,华东,0.08,3,1
"Advantus 闹钟, 一包多件",Advantus,5,标准级,0.0,家具,用具,240.0,消费者,青冈,黑龙江,东北,0.35,3,1
"SanDisk 记忆卡, 回收",SanDisk,1,当日,0.0,技术,配件,514.5,公司,台城,广东,中南,0.47,2,1
"Sauder 书架, 金属",Sauder,4,二级,0.0,家具,书架,682.5,消费者,深圳,广东,中南,0.23,2,1
"Novimex 合法证物标签, 耐用",Novimex,3,一级,0.0,办公用品,标签,50.666666666666664,公司,滕州,山东,华东,0.2,6,1
"Cameo 搭扣信封, 回收",Cameo,4,二级,0.0,办公用品,信封,38.833333333333336,小型企业,浯溪,湖南,中南,0.01,6,1
"Rubvermaid 门挡, 一包多件",Rubbermaid,5,标准级,0.0,家具,用具,204.6,消费者,桂林,广西,中南,0.37,5,1
"Hoover 搅拌机, 白色",Hoover,5,标准级,0.0,办公用品,器具,445.0,消费者,桂林,广西,中南,0.37,2,1
"Hewlett 无线传真机, 红色",Hewlett,4,标准级,0.0,技术,复印机,1765.6666666666667,消费者,开封,河南,中南,0.22,3,1
"三星 信号增强器, 蓝色",三星,4,标准级,0.0,技术,电话,637.5,消费者,开封,河南,中南,0.01,2,1
"Acco 装订机盖, 耐用",Acco,4,标准级,0.0,办公用品,装订机,69.0,消费者,开封,河南,中南,0.14,3,1
"Tenex 分层置放架, 耐用",Tenex,4,标准级,0.0,家具,用具,103.85714285714286,消费者,开封,河南,中南,0.18,7,1
"Acme 剪刀, 锯齿状",Acme,2,一级,0.4,办公用品,用品,62.0,小型企业,忻州,湖北,中南,-0.55,4,1
"Ibico 装订机盖, 透明",Ibico,4,二级,0.0,办公用品,装订机,61.0,消费者,汪清,吉林,东北,0.17,2,1
"Advantus 闹钟, 优质",Advantus,2,二级,0.4,家具,用具,140.0,消费者,包头,内蒙古,华北,-0.15,2,1
"Fellowes 锁柜, 单宽度",Fellowes,2,二级,0.0,办公用品,收纳具,968.0,消费者,包头,内蒙古,华北,0.39,1,1
"Hewlett 传真复印机, 每套两件",Hewlett,4,标准级,0.0,技术,复印机,900.0,小型企业,洛阳,广东,中南,0.2,4,1
"Novimex 扶手椅, 可调",Novimex,2,一级,0.4,家具,椅子,1289.25,消费者,常州,江苏,华东,-0.05,12,1
"Safco 柜, 黑色",Safco,2,一级,0.4,家具,书架,476.5,消费者,常州,江苏,华东,-0.52,2,1
"Harbour Creations 摇椅, 每套两件",Harbour Creations,6,标准级,0.1,家具,椅子,627.3333333333334,消费者,化州,广东,中南,0.29,3,1
"Enermax 令, 优质",Enermax,6,标准级,0.0,办公用品,纸张,132.875,消费者,化州,广东,中南,0.04,8,1
"Enermax 闪存驱动器, 可编程",Enermax,2,二级,0.0,技术,配件,200.76923076923077,小型企业,惠城,广东,中南,0.21,13,1
"Harbour Creations 摇椅, 每套两件",Harbour Creations,2,二级,0.1,家具,椅子,627.0,小型企业,惠城,广东,中南,0.29,1,1
"SAFCO 扶手椅, 每套两件",Safco,2,二级,0.1,家具,椅子,1947.5,小型企业,惠城,广东,中南,0.41,4,1
"宜家 书架, 白色",宜家,2,二级,0.0,家具,书架,583.75,小型企业,惠城,广东,中南,0.02,4,1
"Stockwell 订书钉, 整包",Stockwell,2,二级,0.0,办公用品,系固件,48.666666666666664,小型企业,惠城,广东,中南,0.32,3,1
"Eaton 羊皮纸, 优质",Eaton,4,标准级,0.0,办公用品,纸张,63.0,消费者,德州,山东,华东,0.48,2,1
"Tenex 锁柜, 蓝色",Tenex,2,二级,0.0,办公用品,收纳具,952.8,公司,武汉,湖北,中南,0.5,5,1
"夏普 个人复印机, 数字化",夏普,2,二级,0.4,技术,复印机,335.0,公司,武汉,湖北,中南,-0.42,3,1
"GlobeWeis 外皮和封条, 银色",GlobeWeis,2,二级,0.0,办公用品,信封,111.0,公司,武汉,湖北,中南,0.5,5,1
"KitchenAid 搅拌机, 红色",KitchenAid,2,二级,0.4,办公用品,器具,276.7142857142857,公司,武汉,湖北,中南,-0.02,7,1
"施乐 令, 回收",施乐,4,标准级,0.0,办公用品,纸张,122.6,小型企业,聊城,山东,华东,0.09,5,1
"思科 智能手机, 整包",思科,1,一级,0.4,技术,电话,388.0,消费者,牙克石,内蒙古,华北,-0.33,1,1
"Smead 合法证物标签, 耐用",Smead,5,二级,0.0,办公用品,标签,53.666666666666664,公司,仪征,江苏,华东,0.06,6,1
"Cameo 马尼拉纸信封, 红色",Cameo,1,一级,0.0,办公用品,信封,142.57142857142858,公司,应城,湖北,中南,0.09,7,1
"思科 耳机, 全尺寸",思科,1,一级,0.4,技术,电话,251.2,公司,应城,湖北,中南,-0.07,5,1
"Kraft 局间信封, 回收",Kraft,4,标准级,0.0,办公用品,信封,213.5,消费者,广州,广东,中南,0.28,2,1
"Hewlett 墨水, 红色",Hewlett,0,当日,0.4,技术,复印机,411.3333333333333,消费者,兴化,江苏,华东,0.02,3,1
"SAFCO 折叠椅, 每套两件",Safco,0,当日,0.4,家具,椅子,246.25,消费者,兴化,江苏,华东,-0.42,4,1
"三星 耳机, 蓝色",三星,6,标准级,0.0,技术,电话,341.6666666666667,公司,莆田,福建,华东,0.1,6,1
"Novimex 椅垫, 红色",Novimex,6,标准级,0.0,家具,椅子,263.0,公司,莆田,福建,华东,0.34,3,1
"Harbour Creations 圆形标签, 红色",Harbour Creations,2,一级,0.0,办公用品,标签,30.666666666666668,消费者,黄梅,湖北,中南,0.41,3,1
"罗技 路由器, 回收",罗技,2,一级,0.4,技术,配件,686.3333333333334,消费者,黄梅,湖北,中南,-0.22,3,1
"苹果 信号增强器, 混合尺寸",苹果,2,一级,0.4,技术,电话,390.57142857142856,消费者,黄梅,湖北,中南,-0.05,7,1
"Avery 有色标签, 耐用",Avery,2,一级,0.0,办公用品,标签,64.0,消费者,黄梅,湖北,中南,0.22,2,1
"Office Star 沙滩椅, 可调",Office Star,2,一级,0.4,家具,椅子,162.16666666666666,消费者,黄梅,湖北,中南,-0.28,6,1
"Brother 无线传真机, 红色",Brother,2,一级,0.4,技术,复印机,1055.6666666666667,消费者,黄梅,湖北,中南,-0.37,3,1
"Stanley 铅笔刀, 整包",Stanley,4,标准级,0.8,办公用品,美术,23.5,消费者,沈阳,辽宁,东北,-2.4,2,1
"Tenex 搁板, 蓝色",Tenex,4,标准级,0.0,办公用品,收纳具,255.0,消费者,沈阳,辽宁,东北,0.02,2,1
"佳能 无线传真机, 每套两件",佳能,4,标准级,0.4,技术,复印机,1060.0,消费者,沈阳,辽宁,东北,0.03,2,1
"Accos 夹子, 整包",Accos,3,二级,0.4,办公用品,系固件,54.333333333333336,消费者,朝阳,辽宁,东北,-0.52,3,1
"Enermax 闪存驱动器, 实惠",Enermax,4,标准级,0.4,技术,配件,116.5,公司,成都,四川,西南,0.05,2,1
"Chromcraft 培训桌, 黑色",Chromcraft,5,标准级,0.6,家具,桌子,530.0,消费者,杭州,浙江,华东,-0.33,4,1
"Harbour Creations 沙滩椅, 可调",Harbour Creations,5,标准级,0.4,家具,椅子,179.5,消费者,杭州,浙江,华东,-0.37,4,1
"OIC 橡皮筋, 金属",OIC,5,标准级,0.4,办公用品,系固件,48.0,消费者,杭州,浙江,华东,-0.37,2,1
"Jiffy 局间信封, 每套 50 个",Jiffy,0,当日,0.0,办公用品,信封,216.66666666666666,消费者,西安,陕西,西北,0.29,3,1
"Smead 搁板, 蓝色",Smead,3,一级,0.0,办公用品,收纳具,228.5,消费者,温岭,浙江,华东,0.43,2,1
"Ames 邮寄品, 银色",Ames,4,标准级,0.0,办公用品,信封,179.0,公司,汕头,广东,中南,0.42,1,1
"Advantus 橡皮筋, 混合尺寸",Advantus,4,标准级,0.0,办公用品,系固件,65.5,公司,汕头,广东,中南,0.01,4,1
"Smead 文件车, 金属",Smead,5,标准级,0.0,办公用品,收纳具,594.75,消费者,郑州,河南,中南,0.39,4,1
"柯尼卡 喷墨打印机, 红色",柯尼卡,4,标准级,0.4,技术,设备,869.5,公司,武汉,湖北,中南,0.08,2,1
"Kleencut 修剪器, 工业",Kleencut,2,二级,0.0,办公用品,用品,201.0,公司,益阳,湖南,中南,0.1,2,1
"Novimex 折叠椅, 红色",Novimex,2,二级,0.1,家具,椅子,345.5,小型企业,漯河,河南,中南,-0.07,2,1
"Safco 搁架, 金属",Safco,5,标准级,0.0,家具,书架,915.5,公司,威海,山东,华东,0.33,2,1
"Eaton 计划信息表, 多色",Eaton,4,标准级,0.0,办公用品,纸张,102.66666666666667,公司,天津,天津,华北,0.25,3,1
"佳能 墨水, 每套两件",佳能,4,标准级,0.0,技术,复印机,686.75,公司,天津,天津,华北,0.36,4,1
"夏普 传真机, 数字化",夏普,6,标准级,0.0,技术,复印机,1378.0,公司,宿州,安徽,华东,0.32,7,1
"Green Bar 备忘录便条, 多色",Green Bar,3,二级,0.0,办公用品,纸张,85.71428571428571,消费者,沈阳,辽宁,东北,0.12,7,1
"Eldon 门挡, 优质",Eldon,3,二级,0.4,家具,用具,136.625,消费者,沈阳,辽宁,东北,0.15,8,1
"Avery 文件夹标签, 耐用",Avery,4,标准级,0.0,办公用品,标签,44.42857142857143,公司,株洲,湖南,中南,0.38,7,1
"Hamilton Beach 烤面包机, 银色",Hamilton Beach,4,标准级,0.0,办公用品,器具,271.875,公司,株洲,湖南,中南,0.16,8,1
"Advantus 门挡, 黑色",Advantus,4,标准级,0.0,家具,用具,210.0,公司,株洲,湖南,中南,0.17,1,1
"Jiffy 外皮和封条, 银色",Jiffy,4,标准级,0.0,办公用品,信封,104.6,公司,株洲,湖南,中南,0.47,5,1
"诺基亚 办公室电话机, 全尺寸",诺基亚,4,标准级,0.0,技术,电话,310.0,公司,株洲,湖南,中南,0.31,9,1
"Kraft 商业信封, 回收",Kraft,4,标准级,0.0,办公用品,信封,71.2,公司,株洲,湖南,中南,0.32,5,1
"罗技 记忆卡, 可编程",罗技,3,二级,0.0,技术,配件,489.5,小型企业,哈尔滨,黑龙江,东北,0.11,2,1
"贝尔金 闪存驱动器, 实惠",贝尔金,6,标准级,0.0,技术,配件,196.0,公司,洛阳,广东,中南,0.13,1,1
"Elite 尺子, 蓝色",Elite,6,标准级,0.0,办公用品,用品,64.5,公司,洛阳,广东,中南,0.19,2,1
"Kleencut 剪刀, 锯齿状",Kleencut,6,标准级,0.0,办公用品,用品,88.66666666666667,公司,洛阳,广东,中南,0.31,3,1
"SAFCO 扶手椅, 可调",Safco,6,标准级,0.1,家具,椅子,1948.4,公司,洛阳,广东,中南,0.23,5,1
"Cardinal 装订机盖, 透明",Cardinal,4,标准级,0.0,办公用品,装订机,53.5,公司,龙井,吉林,东北,0.34,2,1
"Smead 合法证物标签, 耐用",Smead,4,标准级,0.0,办公用品,标签,53.666666666666664,消费者,张家口,河北,华北,0.06,3,1
"Memorex 键盘, 实惠",Memorex,2,二级,0.4,技术,配件,200.0,消费者,武汉,湖北,中南,0.1,2,1
"BIC 荧光笔, 整包",BIC,2,二级,0.8,办公用品,美术,18.0,消费者,武汉,湖北,中南,-4.0,1,1
"Avery 打孔机, 实惠",Avery,2,二级,0.4,办公用品,装订机,78.0,消费者,武汉,湖北,中南,-0.58,2,1
"Novimex 合法证物标签, 可调",Novimex,2,二级,0.0,办公用品,标签,39.0,消费者,武汉,湖北,中南,0.21,4,1
"Rubvermaid 相框, 耐用",Rubbermaid,0,当日,0.4,家具,用具,136.6,小型企业,仪征,江苏,华东,-0.48,5,1
"Fiskars 美工刀, 锯齿状",Fiskars,4,标准级,0.0,办公用品,用品,150.25,小型企业,浯溪,湖南,中南,0.39,4,1
"Avery 孔加固材料, 实惠",Avery,4,标准级,0.0,办公用品,装订机,20.666666666666668,小型企业,浯溪,湖南,中南,0.46,3,1
"冲电器 打印机, 白色",冲电器,1,一级,0.0,技术,设备,1245.5,公司,邵武,福建,华东,0.33,2,1
"Hamilton Beach 炉灶, 银色",Hamilton Beach,5,标准级,0.4,办公用品,器具,1520.75,消费者,岫岩,辽宁,东北,-0.03,4,1
"Smead 搁板, 工业",Smead,5,标准级,0.0,办公用品,收纳具,230.5,消费者,岫岩,辽宁,东北,0.06,2,1
"Acco 孔加固材料, 透明",Acco,4,标准级,0.4,办公用品,装订机,17.125,小型企业,呼和浩特,内蒙古,华北,0.08,8,1
"Breville 炉灶, 黑色",Breville,4,标准级,0.4,办公用品,器具,1570.75,小型企业,呼和浩特,内蒙古,华北,-0.22,4,1
"Novimex 摇椅, 黑色",Novimex,2,二级,0.4,家具,椅子,361.0,小型企业,徐州,江苏,华东,-0.53,1,1
"Advantus 闹钟, 一包多件",Advantus,4,标准级,0.0,家具,用具,240.14285714285714,消费者,新乡,河南,中南,0.35,7,1
