brand,days,discount,category,sub_category,price,user_type,user_city,profit,sell_num,label
8,4,1,2,5,2,0,336005,0,0,1
1,4,1,1,1,0,0,336005,0,0,1
26,5,1,3,11,1,0,111000,0,1,1
15,4,1,2,9,0,1,221009,0,0,1
13,4,1,1,8,0,1,221009,0,0,1
19,6,1,1,4,0,0,331006,0,2,1
39,4,1,1,6,0,0,332024,0,2,1
46,4,0,2,5,2,0,332024,2,2,1
29,2,1,1,8,0,2,550012,0,0,1
54,2,0,1,10,0,2,550012,2,0,1
16,6,0,1,10,0,1,113000,0,0,1
29,6,1,1,13,0,1,113000,0,1,1
40,6,1,1,8,0,1,113000,0,0,1
2,6,0,1,1,0,1,113000,2,0,1
51,6,0,1,15,1,1,113000,2,2,1
37,4,1,2,16,2,1,112000,0,1,1
31,4,1,2,7,2,2,660000,0,0,1
16,0,1,1,10,0,0,335006,0,2,1
16,2,1,1,10,0,1,331013,0,0,1
8,2,1,2,5,2,2,334024,0,1,1
42,4,0,1,4,0,0,332008,2,0,1
67,4,0,1,10,0,0,332008,2,2,1
11,4,0,2,7,0,0,332008,2,2,1
19,7,1,1,4,0,1,112001,0,0,1
29,7,1,1,13,0,1,112001,0,2,1
30,4,1,1,1,0,1,332007,0,0,1
45,4,1,1,10,0,1,332007,0,2,1
19,5,0,1,4,0,0,332016,2,0,1
33,5,0,1,15,0,0,332016,2,0,1
21,5,1,1,13,2,0,332016,0,1,1
13,5,1,1,1,0,0,334006,0,0,1
57,5,1,2,9,0,1,332001,0,0,1
38,5,1,2,7,2,1,332001,0,2,1
48,4,0,2,9,2,2,330001,2,0,1
25,7,1,3,2,0,2,331000,0,0,1
52,7,1,1,14,0,2,331000,0,2,1
62,5,0,1,15,0,1,331016,2,2,1
39,5,1,1,6,0,1,331016,0,2,1
68,6,1,1,6,0,2,662004,0,2,1
68,4,1,1,6,0,2,222007,0,0,1
50,4,1,1,6,0,2,330022,0,0,1
49,4,0,3,11,2,2,330022,0,0,1
19,4,0,1,4,0,2,330022,0,0,1
4,4,1,1,8,0,2,330022,0,2,1
7,4,0,2,5,0,2,330022,0,0,1
50,4,1,1,6,0,2,330022,0,2,1
40,6,1,1,8,0,1,113000,0,2,1
30,4,1,1,1,0,0,552001,0,2,1
64,4,1,1,3,0,0,552001,0,2,1
9,7,1,1,6,0,2,331029,0,0,1
13,7,1,1,1,0,2,331029,0,2,1
62,6,1,1,15,1,2,331005,0,0,1
40,5,1,3,2,0,0,220000,0,0,1
19,5,1,1,4,0,0,220000,0,2,1
15,5,1,1,3,0,0,220000,0,1,1
57,5,1,2,9,0,0,220000,0,0,1
9,5,1,1,6,0,0,220000,0,0,1
5,5,1,1,3,0,1,331000,0,0,1
27,4,0,1,14,0,0,331045,2,0,1
47,4,1,2,5,2,0,331045,0,0,1
7,4,1,2,5,2,0,331045,0,0,1
12,4,1,2,7,0,0,331045,0,2,1
46,4,1,2,5,1,0,336007,0,2,1
8,4,1,2,5,1,0,336007,0,1,1
16,1,0,1,10,0,0,222000,0,2,1
49,5,0,3,11,2,2,332005,0,0,1
29,5,1,1,8,0,0,331013,0,0,1
47,4,1,2,5,2,2,331000,0,2,1
7,4,1,2,5,2,2,331000,0,1,1
22,6,1,3,12,0,0,221031,0,0,1
23,6,1,1,13,2,0,221031,0,0,1
19,6,0,1,4,0,2,222000,2,1,1
47,5,1,2,5,2,0,220021,0,2,1
3,5,1,1,1,0,0,331006,0,0,1
27,7,1,1,14,0,2,331049,0,2,1
6,7,1,3,12,0,2,331049,0,0,1
6,7,1,3,12,0,2,331049,0,2,1
65,7,1,3,11,2,2,331049,0,2,1
40,7,1,3,2,2,2,331049,0,2,1
57,5,1,2,9,0,1,333000,0,0,1
65,2,1,3,11,1,0,331001,0,0,1
62,2,1,1,15,1,0,331001,0,0,1
36,2,1,2,16,1,0,331001,0,0,1
39,2,1,1,6,0,0,220006,0,0,1
31,2,1,2,7,0,0,220006,0,0,1
30,2,1,1,1,0,0,220006,0,0,1
42,2,1,1,4,0,0,220006,0,0,1
15,6,1,1,3,0,2,110006,0,0,1
25,6,1,3,2,0,2,110006,0,2,1
62,6,1,1,15,0,2,110006,0,1,1
45,6,1,1,10,0,2,110006,0,0,1
54,6,1,1,10,0,2,110006,0,2,1
43,6,1,1,14,0,2,110006,0,2,1
21,6,1,1,13,2,2,110006,0,2,1
26,6,1,3,11,1,2,110006,0,0,1
39,6,1,1,6,0,2,110006,0,0,1
30,3,1,1,1,0,2,331028,0,0,1
63,5,1,3,12,0,0,336005,0,2,1
21,0,1,1,13,0,1,331003,0,1,1
61,0,1,1,15,0,1,331003,0,0,1
13,0,1,1,1,0,1,331003,0,1,1
17,0,1,3,2,0,1,331003,0,2,1
67,0,1,1,10,0,1,331003,0,0,1
29,0,1,1,8,0,1,331003,0,0,1
13,0,1,1,8,0,1,331003,0,1,1
37,5,1,2,16,0,1,334016,0,0,1
55,5,1,2,7,0,1,334016,0,2,1
35,5,1,3,11,1,1,334016,0,0,1
23,6,1,3,12,2,0,220047,0,0,1
25,6,1,3,2,2,0,220047,0,2,1
40,6,1,3,2,0,0,220047,0,2,1
69,6,1,2,16,2,0,220047,0,2,1
16,6,1,1,10,0,0,220047,0,1,1
50,6,1,1,6,0,0,220047,0,0,1
47,6,1,2,5,2,0,220047,0,0,1
62,1,0,1,15,0,1,334023,2,2,1
29,1,1,1,8,0,1,334023,0,0,1
57,2,1,2,9,0,1,334000,0,0,1
17,5,1,3,2,2,2,220047,0,0,1
18,5,1,1,8,0,2,220047,0,1,1
4,5,1,3,2,0,2,331016,0,0,1
6,5,1,3,12,0,2,331016,0,2,1
22,5,1,3,12,0,2,331016,0,1,1
67,1,0,1,10,0,0,330001,2,0,1
34,1,0,1,10,0,0,330001,0,0,1
40,4,1,1,8,0,2,330001,0,0,1
7,4,0,2,5,0,2,330001,0,0,1
7,4,0,2,5,0,2,330001,2,0,1
40,4,0,3,2,0,2,330001,0,0,1
21,6,1,1,13,0,0,334001,0,0,1
4,6,1,3,2,0,0,334001,0,1,1
49,4,0,3,11,0,0,550003,2,0,1
17,4,0,3,11,2,0,550003,2,0,1
52,4,1,1,14,0,0,111000,0,0,1
27,4,1,1,14,0,0,111000,0,0,1
26,4,1,3,11,2,0,111000,0,2,1
32,4,1,2,5,1,1,336013,0,0,1
40,3,1,3,2,0,0,335004,0,1,1
16,4,1,1,10,0,0,332019,0,1,1
28,5,2,1,14,0,2,222000,1,1,1
6,2,1,1,4,0,1,334003,0,0,1
5,2,1,1,3,0,0,332004,0,0,1
35,2,0,3,11,2,0,330001,0,2,1
17,2,0,3,2,2,0,330001,0,2,1
2,2,0,1,1,0,0,330001,2,2,1
55,4,1,2,7,0,2,112000,0,0,1
16,4,1,1,10,0,2,112000,0,0,1
22,5,1,1,13,0,0,334003,0,0,1
19,5,1,1,4,0,0,334003,0,0,1
45,0,1,1,10,0,0,331015,0,1,1
66,0,1,1,15,0,0,331015,0,0,1
14,2,1,1,3,0,0,114002,0,0,1
53,2,1,1,14,0,0,114002,0,0,1
50,3,1,1,6,0,0,331050,0,0,1
60,3,1,1,3,0,0,331050,0,0,1
13,3,1,1,1,0,0,331050,0,0,1
14,2,1,2,9,0,1,334016,0,1,1
30,3,1,1,1,0,0,221023,0,0,1
13,5,1,1,1,0,1,552008,0,0,1
60,5,1,1,3,0,1,552008,0,2,1
21,5,1,1,13,0,1,552008,0,0,1
31,5,1,2,7,2,1,552008,0,0,1
36,5,1,2,16,0,1,552008,0,0,1
73,5,0,3,17,2,0,333000,0,0,1
5,5,1,1,3,0,0,333000,0,0,1
72,4,0,3,17,1,2,220010,0,0,1
68,4,1,1,6,0,2,220010,0,0,1
9,4,1,1,6,0,2,220010,0,2,1
21,4,1,1,13,0,2,220010,0,0,1
38,4,1,2,7,0,2,220010,0,2,1
62,5,0,1,15,2,0,330032,2,0,1
64,5,1,1,3,0,0,330032,0,2,1
8,1,1,2,5,2,0,660005,0,2,1
12,1,1,2,7,0,0,660005,0,0,1
33,5,1,1,15,1,2,331050,0,2,1
31,6,1,2,7,0,0,333000,0,0,1
22,4,1,1,13,0,2,330004,0,0,1
23,4,0,3,12,0,2,330004,2,2,1
27,4,2,1,14,0,2,330004,1,2,1
52,5,1,1,14,0,2,331011,0,2,1
39,5,1,1,6,0,2,331011,0,2,1
43,2,1,1,14,0,0,331007,0,2,1
65,2,1,3,11,2,0,331007,0,0,1
68,2,1,1,6,0,0,331007,0,2,1
25,1,0,3,2,2,0,332014,2,0,1
18,1,1,1,8,0,0,332014,0,2,1
53,5,2,1,14,0,0,334003,1,2,1
4,5,1,1,8,0,0,334003,0,2,1
57,5,0,2,9,2,0,334003,0,0,1
15,5,0,2,9,0,0,334003,2,0,1
39,0,1,1,6,0,1,222000,0,0,1
55,5,1,2,7,0,0,221005,0,2,1
26,5,1,3,11,1,0,221005,0,1,1
23,0,1,1,13,0,0,332008,0,2,1
44,2,0,2,16,2,0,332031,0,0,1
27,2,2,1,14,0,0,332031,1,0,1
13,4,1,1,1,0,0,331013,0,0,1
17,4,1,3,2,1,0,331013,0,2,1
61,0,1,1,15,0,1,660006,0,0,1
47,0,1,2,5,2,1,660006,0,2,1
15,0,1,1,3,0,2,331034,0,0,1
13,0,1,1,1,0,2,331034,0,0,1
22,0,1,3,12,0,2,331034,0,0,1
65,0,1,3,11,2,2,331034,0,0,1
30,0,1,1,1,0,2,331034,0,0,1
46,4,0,2,5,0,0,330019,0,1,1
12,6,1,2,7,0,0,660000,0,2,1
23,6,1,1,13,2,0,660000,0,0,1
29,6,1,1,8,0,0,660000,0,1,1
40,4,1,1,8,0,0,334000,0,2,1
60,4,1,1,3,0,0,334000,0,2,1
48,2,1,2,9,0,2,334014,0,2,1
6,7,1,1,4,0,0,333000,0,0,1
63,7,1,3,12,2,0,333000,0,0,1
23,1,1,3,12,0,1,331000,0,0,1
25,1,1,3,2,0,1,331000,0,0,1
21,1,1,1,13,0,1,331000,0,0,1
19,1,1,1,4,0,1,331000,0,0,1
46,1,1,2,5,2,1,331000,0,1,1
17,1,1,3,11,1,1,331000,0,1,1
23,1,1,1,13,0,1,331000,0,1,1
40,1,1,3,2,0,1,331000,0,1,1
15,2,1,1,3,0,2,330001,0,0,1
55,2,0,2,7,0,2,330001,2,0,1
14,6,1,2,9,2,0,331019,0,0,1
19,6,1,1,4,0,0,331019,0,1,1
50,6,1,1,6,0,0,331019,0,0,1
70,6,0,3,17,2,0,331019,0,0,1
22,6,1,3,12,2,1,331013,0,0,1
65,2,1,3,11,1,2,552002,0,0,1
29,2,1,1,8,0,2,552002,0,0,1
12,6,1,2,7,2,2,331035,0,0,1
4,6,1,3,2,0,2,331035,0,2,1
17,1,1,3,11,2,2,111001,0,0,1
9,5,1,1,6,0,0,331007,0,2,1
6,4,1,3,12,0,1,332008,0,1,1
17,4,1,3,11,1,1,332008,0,2,1
4,4,1,3,2,0,1,332008,0,1,1
11,4,1,2,7,2,1,332008,0,1,1
14,4,1,2,9,0,1,332008,0,2,1
58,3,1,2,16,2,0,331024,0,0,1
54,6,1,1,10,0,0,220000,0,2,1
18,6,1,3,2,0,0,220000,0,0,1
67,6,1,1,10,0,0,334016,0,2,1
42,6,1,1,4,0,0,334016,0,0,1
18,6,0,3,17,1,0,334016,0,0,1
7,6,0,2,5,0,0,550000,0,0,1
10,6,1,1,6,0,0,550000,0,1,1
62,6,0,1,15,0,0,550000,0,0,1
19,2,1,1,4,0,0,332019,0,2,1
3,2,1,1,1,0,0,332019,0,0,1
18,4,1,1,8,0,2,332000,0,0,1
29,4,1,1,13,0,2,332000,0,0,1
29,4,1,1,13,2,2,332000,0,1,1
15,4,1,1,3,0,1,552001,0,0,1
27,4,0,1,14,0,1,552001,2,1,1
57,4,0,2,9,0,0,222002,0,0,1
18,5,1,1,8,0,2,336017,0,2,1
26,5,1,3,11,2,2,336017,0,0,1
65,5,1,3,11,1,2,336017,0,0,1
67,5,1,1,10,0,2,336017,0,0,1
45,2,1,1,10,0,2,331016,0,0,1
22,2,1,3,12,0,2,331016,0,2,1
23,5,1,1,13,0,2,330018,0,0,1
65,5,0,3,11,2,2,222017,0,0,1
49,5,0,3,11,0,2,222017,2,2,1
18,6,1,3,2,2,2,112000,0,2,1
47,6,1,2,5,1,2,112000,0,0,1
22,4,1,3,12,0,0,331002,0,0,1
15,3,1,2,9,2,2,220041,0,2,1
6,3,1,3,12,0,2,220041,0,2,1
60,5,1,1,3,0,1,331017,0,0,1
19,5,1,1,4,0,1,331017,0,2,1
60,3,1,1,3,0,0,333000,0,0,1
68,0,1,1,6,0,1,331016,0,0,1
13,0,1,1,1,0,1,331016,0,0,1
45,0,1,1,10,0,1,331016,0,1,1
49,2,1,3,11,1,0,114001,0,1,1
10,6,1,1,6,0,2,330005,0,0,1
13,6,1,1,1,0,0,331000,0,0,1
22,4,1,1,13,0,1,550003,0,2,1
66,4,1,1,15,1,2,334018,0,0,1
40,4,1,1,8,0,2,334018,0,2,1
21,2,1,1,13,2,0,331011,0,0,1
9,0,1,1,6,0,0,333000,0,0,1
4,0,1,3,2,0,0,333000,0,1,1
14,5,0,2,9,0,1,332005,0,0,1
19,5,1,1,4,0,0,334000,0,2,1
66,5,1,1,15,2,0,334000,0,0,1
22,7,1,1,13,2,0,331002,0,0,1
61,4,1,1,15,1,2,335007,0,0,1
29,4,1,1,13,2,0,660000,0,0,1
28,0,0,1,14,0,2,331035,2,0,1
31,0,1,2,7,1,2,331035,0,2,1
15,0,1,2,9,0,2,331035,0,2,1
41,0,1,1,13,0,2,331035,0,0,1
46,0,1,2,5,2,2,331035,0,2,1
50,0,1,1,6,0,2,331035,0,0,1
46,0,1,2,5,2,2,331035,0,0,1
10,5,1,1,6,0,1,336000,0,2,1
25,5,1,3,2,0,1,336000,0,0,1
70,5,0,3,17,2,1,336000,0,0,1
21,5,1,1,13,0,1,336000,0,2,1
47,5,1,2,5,2,1,336000,0,0,1
18,4,1,1,8,0,0,222005,0,0,1
17,5,1,3,11,2,0,110006,0,0,1
47,5,1,2,5,2,0,110006,0,2,1
74,5,0,3,12,0,2,332014,0,2,1
13,4,1,1,1,0,0,330003,0,2,1
40,4,0,3,2,0,2,332008,0,1,1
47,4,0,2,5,0,2,332008,0,2,1
4,4,1,3,2,2,2,664000,0,0,1
5,6,1,1,3,0,2,332015,0,0,1
33,4,1,1,15,0,0,114006,0,2,1
13,6,0,1,1,0,1,330008,2,2,1
26,5,1,3,11,2,0,220000,0,0,1
29,2,1,1,8,0,0,336009,0,0,1
16,2,1,1,10,0,0,336009,0,0,1
9,2,1,1,6,0,0,336009,0,0,1
38,2,1,2,7,2,0,336009,0,2,1
5,2,1,1,3,0,0,336009,0,0,1
66,2,1,1,15,0,0,336009,0,0,1
56,3,1,1,4,0,1,334000,0,2,1
52,1,1,1,14,0,1,335004,0,0,1
42,1,1,1,4,0,1,335004,0,0,1
40,1,1,3,2,1,1,335004,0,1,1
41,1,1,1,13,2,1,335004,0,2,1
13,1,1,1,8,0,1,335004,0,0,1
18,6,1,3,2,2,0,331016,2,0,1
56,6,1,1,4,0,0,331016,0,2,1
50,4,1,1,6,0,1,334003,0,1,1
29,4,1,1,8,0,1,334003,0,2,1
18,4,1,1,8,0,1,334003,0,1,1
3,4,1,1,1,0,1,334003,0,0,1
21,2,1,1,13,0,0,331021,0,0,1
62,5,0,1,15,0,2,334001,2,1,1
44,5,1,2,16,0,2,221009,0,1,1
4,3,1,1,8,0,0,334000,0,0,1
40,5,1,3,2,0,2,331041,0,2,1
53,5,1,1,14,0,2,331041,0,1,1
14,5,1,1,3,0,2,331041,0,2,1
9,5,1,1,6,0,2,331041,0,0,1
39,5,1,1,6,0,2,331041,0,0,1
68,5,1,1,6,0,2,331041,0,1,1
25,2,1,3,2,2,0,330000,0,2,1
33,2,1,1,15,0,0,330000,0,0,1
39,2,1,1,6,0,0,330000,0,1,1
25,2,1,3,2,0,0,330000,0,0,1
21,5,1,1,13,2,1,220001,0,2,1
31,4,0,2,7,2,2,332014,0,0,1
18,6,1,1,8,0,1,334006,0,0,1
3,6,1,1,1,0,1,334006,0,1,1
31,6,1,2,7,0,1,334006,0,2,1
68,6,1,1,6,0,1,334006,0,2,1
7,6,1,2,5,2,1,334006,0,0,1
44,6,1,2,16,1,1,334006,0,2,1
4,6,1,1,8,0,1,334006,0,1,1
38,5,1,2,7,1,0,331003,0,2,1
35,4,0,3,11,0,0,550001,0,1,1
51,6,1,1,15,1,0,220048,0,0,1
14,6,1,2,9,0,0,220048,0,1,1
1,6,0,1,1,0,0,222028,2,0,1
21,6,1,1,13,0,0,222028,0,0,1
9,6,1,1,6,0,0,222028,0,0,1
14,6,0,2,9,0,0,222028,2,0,1
26,1,1,3,11,1,1,110019,0,1,1
35,2,1,3,11,2,2,220009,0,0,1
29,2,1,1,8,0,2,220009,0,0,1
56,2,1,1,4,0,2,220009,0,1,1
14,2,1,2,9,2,2,220009,0,0,1
19,5,1,1,4,0,2,331036,0,0,1
17,5,1,3,2,0,2,331036,0,2,1
41,6,1,1,13,2,0,334006,0,0,1
52,3,2,1,14,0,0,332000,1,0,1
6,3,0,1,4,0,0,332000,2,0,1
62,3,0,1,15,0,0,332000,2,1,1
27,3,2,1,14,0,0,332000,1,2,1
26,5,1,3,11,2,0,110000,0,2,1
21,4,1,1,13,0,0,662000,0,0,1
53,4,2,1,14,0,0,662000,1,2,1
15,4,1,1,3,0,0,662000,0,2,1
19,4,0,1,4,0,0,662000,0,2,1
18,4,0,3,2,0,0,662000,2,2,1
69,4,0,2,16,0,0,662000,2,1,1
51,1,1,1,15,0,1,331033,0,2,1
71,4,2,3,17,2,2,113000,2,0,1
6,4,0,1,4,0,2,113000,2,2,1
69,0,1,2,16,2,1,333000,0,0,1
61,0,1,1,15,1,1,333000,0,0,1
25,4,1,3,2,0,0,334010,0,0,1
49,4,1,3,11,2,0,334010,0,1,1
54,4,1,1,10,0,0,334010,0,1,1
56,4,1,1,4,0,0,334010,0,2,1
38,4,1,2,7,0,0,332013,0,0,1
10,4,1,1,6,0,0,332013,0,2,1
40,4,1,3,2,0,0,332013,0,2,1
23,2,1,1,13,2,0,331009,0,0,1
13,4,1,1,8,0,0,330001,0,0,1
4,5,1,1,8,0,1,220030,0,2,1
17,7,1,3,2,0,2,334021,0,2,1
10,4,1,1,6,0,2,330001,0,2,1
40,3,1,1,8,0,0,335000,0,1,1
50,2,1,1,6,0,0,331011,0,2,1
13,2,1,1,8,0,0,331011,0,0,1
68,6,1,1,6,0,0,664002,0,2,1
14,1,1,1,3,0,0,336003,0,0,1
29,6,1,1,8,0,0,331007,0,2,1
17,0,1,3,2,2,0,110005,0,2,1
8,3,1,2,5,2,2,332022,0,0,1
46,4,1,2,5,1,0,333008,0,0,1
18,2,1,3,2,2,0,331051,0,0,1
52,2,1,1,14,0,0,331051,0,2,1
39,6,1,1,6,0,0,336000,0,0,1
38,6,1,2,7,0,0,336000,0,2,1
64,4,1,1,3,0,2,332009,0,0,1
53,4,2,1,14,0,2,332004,2,0,1
61,4,0,1,15,0,0,550000,0,0,1
29,4,1,1,13,2,0,550000,0,0,1
13,4,1,1,8,0,2,222000,0,0,1
28,4,2,1,14,0,2,222000,1,0,1
10,6,1,1,6,0,0,332020,0,0,1
1,6,1,1,1,0,0,330001,0,2,1
13,6,0,1,1,0,2,332025,2,0,1
19,6,0,1,4,0,2,332025,0,1,1
66,6,0,1,15,0,0,550001,0,0,1
6,6,0,3,12,0,0,550001,0,2,1
40,4,1,1,8,0,2,551001,0,2,1
29,2,1,1,8,0,2,222005,0,0,1
8,2,0,2,5,2,2,222005,2,0,1
41,2,1,1,13,2,0,333000,0,1,1
18,0,1,3,2,1,0,331008,0,2,1
10,4,1,1,6,0,2,220000,0,0,1
16,4,1,1,10,0,2,220000,0,0,1
25,3,1,3,2,1,2,220021,0,0,1
42,3,1,1,4,0,2,220021,0,2,1
40,6,1,1,8,0,1,334003,0,0,1
13,6,1,1,8,0,1,334003,0,0,1
6,3,0,3,12,0,0,222001,0,1,1
22,3,1,1,13,2,0,222001,0,2,1
35,4,1,3,11,2,0,220008,0,2,1
14,4,1,2,9,0,0,220008,0,1,1
15,4,1,1,3,0,0,220008,0,0,1
8,4,1,2,5,2,0,220008,0,0,1
16,3,0,1,10,0,0,332026,2,0,1
17,3,0,3,11,0,0,332026,0,0,1
6,3,0,3,12,0,0,332026,0,2,1
59,3,0,2,9,0,0,332026,0,2,1
13,4,1,1,1,0,2,220038,0,2,1
15,4,1,2,9,0,0,335002,0,0,1
56,4,1,1,4,0,0,335002,0,0,1
15,4,1,2,9,0,2,333011,0,2,1
29,4,1,1,8,0,2,333011,0,2,1
62,4,1,1,15,1,2,333011,0,2,1
54,4,1,1,10,0,2,110001,0,0,1
30,4,1,1,1,0,2,110001,0,0,1
13,4,1,1,1,0,2,110001,0,0,1
36,4,1,2,16,0,2,110001,0,0,1
29,3,1,1,13,2,1,550004,0,2,1
29,3,1,1,8,0,1,550004,0,2,1
6,3,0,3,12,0,1,550004,2,2,1
34,1,0,1,10,0,0,330006,0,0,1
56,1,1,1,4,0,2,660004,0,1,1
49,5,1,3,11,2,2,221028,0,0,1
1,4,1,1,1,0,0,110007,0,2,1
46,4,1,2,5,1,0,110007,0,2,1
30,4,1,1,1,0,0,110007,0,0,1
61,4,1,1,15,0,0,110007,0,0,1
17,4,0,3,2,2,1,334018,2,0,1
53,1,0,1,14,0,2,331005,0,0,1
54,1,1,1,10,0,2,331005,0,0,1
25,1,1,3,2,0,2,331005,0,2,1
47,6,1,2,5,1,0,333000,0,2,1
54,7,1,1,10,0,0,331005,0,0,1
58,7,1,2,16,2,0,331005,0,0,1
41,7,1,1,13,0,1,221029,0,0,1
41,7,1,1,13,2,1,221029,0,2,1
14,7,1,1,3,0,1,221029,0,0,1
4,7,1,1,8,0,1,221029,0,2,1
52,6,1,1,14,0,0,552002,0,0,1
44,7,1,2,16,2,1,333000,0,2,1
32,5,1,2,5,2,0,114005,0,0,1
22,5,1,3,12,0,1,331006,0,1,1
28,4,1,1,14,0,2,333000,0,1,1
40,4,1,3,2,2,2,333000,0,0,1
61,4,1,1,15,0,2,333000,0,0,1
63,6,1,3,12,2,0,331010,0,2,1
8,4,1,2,5,2,2,114001,0,0,1
30,4,1,1,1,0,2,114001,0,2,1
37,4,1,2,16,2,2,114001,0,2,1
45,3,1,1,10,0,2,332000,0,0,1
8,5,0,2,5,0,0,332010,2,0,1
74,5,0,3,12,0,0,332010,2,2,1
69,3,1,2,16,1,0,221010,0,2,1
11,3,0,2,7,1,1,113004,2,0,1
11,3,0,2,7,2,1,113004,2,1,1
13,3,0,1,1,0,1,113004,0,0,1
46,3,0,2,5,2,1,113004,2,1,1
37,3,0,2,16,0,1,113004,2,0,1
26,3,0,3,11,0,1,113004,0,2,1
5,3,1,1,3,0,1,113004,0,0,1
22,3,0,3,12,0,1,113004,2,0,1
58,3,0,2,16,2,1,113004,2,1,1
2,3,0,1,1,0,1,113004,2,0,1
40,3,0,3,2,0,1,113004,2,0,1
50,3,1,1,6,0,1,113004,0,0,1
42,3,0,1,4,0,1,113004,0,0,1
51,6,1,1,15,1,2,334009,0,2,1
74,2,1,3,12,0,2,331006,0,0,1
66,2,1,1,15,2,2,331006,0,0,1
55,5,0,2,7,2,0,662000,2,0,1
54,5,0,1,10,0,0,662000,2,2,1
46,5,0,2,5,0,0,662000,2,0,1
71,2,0,3,17,1,2,334008,2,0,1
38,2,1,2,7,2,2,334008,0,0,1
57,2,1,2,9,2,2,334008,0,0,1
21,2,1,1,13,2,2,334008,0,2,1
46,4,0,2,5,0,0,330004,2,0,1
43,3,2,1,14,0,2,550003,1,2,1
23,3,0,3,12,0,2,550003,0,1,1
11,3,0,2,7,0,2,550003,2,0,1
23,3,1,1,13,0,2,550003,0,2,1
22,3,1,1,13,2,0,550004,0,1,1
34,4,1,1,10,0,2,660005,0,0,1
30,4,1,1,1,0,2,660005,0,1,1
23,4,1,1,13,0,2,660005,0,2,1
21,4,1,1,13,2,2,660005,0,0,1
32,4,1,2,5,2,2,660005,0,0,1
32,6,1,2,5,2,2,331046,0,0,1
26,7,0,3,11,2,2,222009,0,1,1
6,7,0,3,12,0,2,222009,0,2,1
18,7,1,3,2,0,1,334000,0,0,1
68,7,1,1,6,0,1,334000,0,0,1
31,2,1,2,7,0,2,553003,0,0,1
46,2,0,2,5,2,2,553003,2,0,1
34,3,0,1,10,0,0,222000,2,2,1
50,3,1,1,6,0,0,222000,0,0,1
40,3,0,3,2,0,0,222000,2,0,1
40,6,0,3,2,0,2,332016,0,0,1
4,7,0,3,2,0,0,550004,0,0,1
48,5,1,2,9,0,0,335002,0,0,1
21,5,1,1,13,2,0,331004,0,0,1
64,5,1,1,3,0,0,331004,0,0,1
61,4,0,1,15,0,0,222028,2,2,1
34,4,0,1,10,0,0,222028,0,0,1
74,7,0,3,12,0,0,330000,2,2,1
39,7,1,1,6,0,0,330000,0,0,1
65,5,1,3,11,1,0,112000,0,0,1
44,2,0,2,16,2,0,334002,0,2,1
22,6,1,1,13,2,2,332014,0,0,1
12,4,1,2,7,1,0,330004,0,0,1
31,0,1,2,7,0,0,110000,0,0,1
46,7,1,2,5,2,2,110000,0,2,1
45,7,1,1,10,0,2,110000,0,0,1
19,4,0,1,4,0,2,330004,2,0,1
52,4,2,1,14,0,2,330004,1,0,1
39,2,1,1,6,0,0,222010,0,0,1
23,2,0,3,12,0,0,222010,2,0,1
8,6,0,2,5,2,0,222001,2,1,1
68,6,1,1,6,0,0,222001,0,1,1
46,6,0,2,5,2,0,222001,2,0,1
16,0,1,1,10,0,2,110019,0,0,1
5,5,1,1,3,0,0,334009,0,0,1
40,5,1,1,8,0,0,334009,0,2,1
7,5,1,2,5,2,0,334009,0,2,1
35,5,1,3,11,2,0,333000,0,1,1
4,5,1,3,2,0,0,333000,0,2,1
15,5,1,1,3,0,0,330001,0,2,1
28,4,1,1,14,0,1,331020,0,1,1
52,4,1,1,14,0,1,331020,0,0,1
15,4,1,2,9,0,1,331020,0,0,1
30,4,0,1,1,0,2,222001,0,1,1
6,4,0,3,12,0,0,332010,2,2,1
4,4,0,3,2,0,0,332010,0,2,1
14,4,1,1,3,0,0,332010,0,0,1
36,7,0,2,16,2,2,550000,2,0,1
56,7,0,1,4,0,2,550000,0,0,1
3,0,1,1,1,0,0,221017,0,0,1
35,0,1,3,11,1,0,221017,0,0,1
46,2,1,2,5,2,0,332000,0,2,1
68,5,1,1,6,0,1,336009,0,2,1
40,1,1,1,8,0,0,113013,0,0,1
14,1,1,1,3,0,0,113013,0,1,1
69,1,0,2,16,2,0,113013,2,0,1
71,1,2,3,17,2,0,113013,2,2,1
31,3,0,2,7,0,1,550010,2,2,1
36,3,0,2,16,2,1,550010,0,1,1
49,3,0,3,11,2,2,222000,0,1,1
57,6,1,2,9,0,1,332011,0,0,1
18,3,0,3,2,0,0,550003,2,0,1
35,3,0,3,11,0,0,550003,0,1,1
27,3,2,1,14,0,0,550003,1,0,1
72,3,2,3,17,2,0,550003,2,0,1
29,5,1,1,13,2,2,331014,0,0,1
21,4,1,1,13,0,0,331044,0,2,1
40,5,1,3,2,0,0,553003,0,0,1
31,6,1,2,7,2,0,335006,0,0,1
18,4,1,3,2,0,1,110000,0,0,1
7,4,1,2,5,1,1,110000,0,2,1
51,5,1,1,15,0,1,331016,0,2,1
4,5,1,3,2,1,2,331005,0,0,1
26,5,1,3,11,2,2,331005,0,2,1
4,5,1,1,8,0,2,331005,0,0,1
14,5,1,1,3,0,2,331005,0,0,1
39,4,1,1,6,0,2,114001,0,2,1
28,4,1,1,14,0,2,114001,0,0,1
11,4,1,2,7,2,2,114001,0,2,1
19,4,1,1,4,0,2,114001,0,2,1
